,text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude,Compound,Positive,Negative,Neutral
14,Its  that are delivering for the people of this country. Labour are just playing politics. #PMQs ,False,1288,,2018-10-17 12:53:14,False,,1052543054190706688,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",theresa_may,403,False,False,,,0.2023,0.107,0.0,0.893
15,Unemployment is down and wages are rising at their fastest pace in nearly 10 years. Our balanced approach to the ec ,False,1415,,2018-10-16 16:20:37,True,,1052232857731485696,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",theresa_may,359,False,False,,,-0.4404,0.0,0.127,0.873
16,I am proud to be a supporter of #BlackHistoryMonth  and to celebrate the immense contribution of African and Carib ,False,1461,,2018-10-16 06:40:59,True,,1052086986289373185,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",theresa_may,377,False,False,,,0.836,0.344,0.0,0.656
17, WATCH LIVE: PM  updates the House of Commons on Brexit negotiations ,False,0,,2018-10-15 14:34:00,False,,1051843638769213441,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",theresa_may,234,True,False,,,0.0,0.0,0.0,1.0
18,"Inspiring visit to a  event this morning, a community network of young professionals and older neighb ",False,315,,2018-10-15 14:27:36,True,,1051842026491301889,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",theresa_may,90,False,False,,,0.4215,0.157,0.0,0.843
19," Loneliness is one of the greatest public health challenges of our time, with evidence showing it can be as bad for hea",False,0,,2018-10-15 13:30:07,False,,1051827563998392320,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",theresa_may,449,True,False,,,-0.2023,0.185,0.211,0.604
20,My warmest congratulations to the Duke and Duchess of Sussex on the happy news they are expecting a baby in the Spr ,False,3968,,2018-10-15 08:44:09,True,,1051755594456227840,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",theresa_may,591,False,False,,,0.8834,0.352,0.0,0.648
21,. is proud of the work of  which has been providing services in her constituency since 1970. ,False,197,,2018-10-12 16:51:56,True,,1050791187798482944,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",theresa_may,54,False,False,,,0.4767,0.162,0.0,0.838
22,Really pleased to hear that Bedford Conservatives have chosen  to be their candidate. I know he will b ,False,404,,2018-10-12 14:40:34,True,,1050758128311132160,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",theresa_may,97,False,False,,,0.4927,0.158,0.0,0.842
23,"It was great meeting  and talking about how we are tackling workplace inequality, as well as selfie ",False,546,,2018-10-12 12:49:04,True,,1050730068111179777,,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",theresa_may,191,False,False,,,0.7351,0.292,0.0,0.708
24,"I was delighted to talk to young people today and launch the Race at Work Charter, which gives businesses a clear s ",False,475,,2018-10-11 14:54:07,True,,1050399151421382657,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",theresa_may,150,False,False,,,0.7096,0.228,0.0,0.772
25, PM  hosted a reception at Downing Street and pledged action on suicide to mark #WorldMentalHealthDay. ,False,0,,2018-10-11 07:51:55,False,,1050292897935962112,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",theresa_may,129,True,False,,,-0.6705,0.0,0.243,0.757
26,I was proud to be able to welcome soldiers to Parliament today to thank them for keeping us safe. We are grateful f ,False,2304,,2018-10-10 18:47:37,True,,1050095526056747015,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",theresa_may,493,False,False,,,0.926,0.446,0.0,0.554
27," ""I have made tackling modern slavery a personal mission. This is a global problem, which requires a global response an",False,0,,2018-10-10 12:43:21,False,,1050003855537246208,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",theresa_may,172,True,False,,,-0.8176,0.0,0.294,0.706
28," Today we launch a L20m fund to help vulnerable people facing homelessness. Earlier this year, we launched the Rough Sl",False,0,,2018-10-10 11:02:35,False,,1049978494451675136,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",theresa_may,162,True,False,,,0.3182,0.182,0.082,0.736
29,We can end the stigma that has forced too many to suffer in silence. We can prevent the tragedy of suicide taking t ,False,1103,,2018-10-10 10:00:02,True,,1049962754914828288,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",theresa_may,386,False,False,,,-0.946,0.032,0.446,0.522
30,".s Who Cares Wins Health Awards winners represent the very best of our NHS  they have shown care, compassi ",False,419,,2018-10-09 10:47:26,True,,1049612294366404608,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",theresa_may,121,False,False,,,0.9661,0.594,0.0,0.406
31,"Remember to always be yourself, dont feel you have to fit into a mould. And if you persevere then you can do anyth ",False,1958,,2018-10-07 16:19:00,True,,1048970962119614464,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",theresa_may,459,False,False,,,0.3612,0.102,0.0,0.898
32,I want voters who may previously have thought of themselves as Labour supporters to look at my government afresh. ,False,1892,,2018-10-07 09:45:28,False,,1048871924816904193,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",theresa_may,538,False,False,,,0.4939,0.198,0.0,0.802
33,"We want to support people in reaching their full potential. We want a society that is fair and rewarding.
 
Thats ",False,1288,,2018-10-05 14:14:37,True,,1048214881009324032,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",theresa_may,395,False,False,,,0.8689,0.478,0.0,0.522
34,"As a Conservative, I believe it doesnt matter where you start in life, its where you want to go.

We are the part ",False,1407,,2018-10-04 16:52:56,True,,1047892336750092293,,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",theresa_may,494,False,False,,,0.1027,0.103,0.0,0.897
35,It was great to catch up with  at #CPC18  shes a fantastic choice for Bishop Auckland and I know s ,False,514,,2018-10-04 14:47:55,True,,1047860872956338177,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",theresa_may,107,False,False,,,0.8271,0.288,0.0,0.712
36,"Glad the  were able to help, . Happy birthday ! #ThisMorning30 ",False,1165,,2018-10-03 19:37:49,False,,1047571440676089856,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",theresa_may,198,False,False,,,0.8655,0.548,0.0,0.452
37,Thank you! #CPC18 ,False,2445,,2018-10-03 13:01:54,False,,1047471808088342529,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",theresa_may,414,False,False,,,0.4199,0.583,0.0,0.417
38,My speech at the Conservative Party Conference - #CPC18 ,False,1175,,2018-10-03 10:51:08,False,,1047438898480132096,,"<a href=""https://periscope.tv"" rel=""nofollow"">Periscope</a>",theresa_may,448,False,False,,,0.4019,0.252,0.0,0.748
39,"Across the UK,  are helping to build a stronger, fairer country for us all. It was fantastic meeting ",False,672,,2018-10-03 09:34:36,True,,1047419638240485376,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",theresa_may,203,False,False,,,0.8126,0.359,0.0,0.641
40,Our future is in our hands. Ill be giving my closing speech to #CPC18 from 11.30am today. ,False,1274,,2018-10-03 06:57:00,False,,1047379978411814913,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",theresa_may,298,False,False,,,0.34,0.13,0.0,0.87
41,"As Home Secretary, I was proud to sponsor the legislation that created equal marriage. Now, by extending civil part ",False,483,,2018-10-02 16:21:51,True,,1047159736091774976,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",theresa_may,138,False,False,,,0.6249,0.231,0.0,0.769
42,We're introducing a new skills-based immigration system that ends free movement. So that for the first time in deca ,False,1662,,2018-10-02 13:37:25,True,,1047118357315690497,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",theresa_may,504,False,False,,,0.5106,0.155,0.0,0.845
43,Some employers take a cut from tips - but we dont think thats fair.  So were putting a stop to this. #CPC18 ,False,1217,,2018-10-01 17:31:53,False,,1046814974633562112,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",theresa_may,280,False,False,,,-0.1027,0.112,0.165,0.722
44,Today   and I met the wonderful apprentices at . Were going to give more peopl ,False,361,,2018-10-01 12:33:12,True,,1046739808402460672,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",theresa_may,139,False,False,,,0.5719,0.209,0.0,0.791
45,"We should all do our bit to reduce, reuse and recycle.  is a perfect example of what passionate volunt ",False,405,,2018-10-01 11:22:53,True,,1046722110968737793,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",theresa_may,122,False,False,,,0.7964,0.295,0.0,0.705
46,"I served as a local councillor for eight years, so I know how important it is to have passionate people fighting to ",False,842,,2018-10-01 08:41:00,True,,1046681374634246144,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",theresa_may,249,False,False,,,0.4019,0.195,0.094,0.712
47,Fantastic to catch up with . Hell make an excellent Mayor of London. #CPC18 ,False,603,,2018-10-01 07:29:47,False,,1046663449315594240,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",theresa_may,163,False,False,,,0.8074,0.378,0.0,0.622
48,Congratulations to #TeamEurope on a stunning victory winning the Ryder Cup back today. ,False,1225,,2018-09-30 20:33:37,False,,1046498321924313088,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",theresa_may,180,False,False,,,0.872,0.497,0.0,0.503
49,"Gibraltar is a vital part of the UK's past, present and future. It was a real pleasure to speak alongside ",False,1026,,2018-09-30 19:02:26,True,,1046475373645574144,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",theresa_may,325,False,False,,,0.7096,0.247,0.0,0.753
50,We will support a 2030 FIFA World Cup bid to bring the tournament home to the United Kingdom and Ireland. #CPC18 ,False,1512,,2018-09-30 17:30:26,False,,1046452221586677760,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",theresa_may,449,False,False,,,0.6705,0.224,0.0,0.776
51,"A fantastic opening to #CPC18  thank you  for the warm welcome to Birmingham. I know , Tom Spill ",False,397,,2018-09-30 16:37:29,True,,1046438895041368066,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",theresa_may,91,False,False,,,0.875,0.423,0.0,0.577
52,For too many the dream of home ownership is too distant and the indignity of rough sleeping remains all too real. W ,False,717,,2018-09-30 15:56:11,True,,1046428503472836608,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",theresa_may,216,False,False,,,0.25,0.087,0.0,0.913
53,Great to meet some hard-working local  activists with . Like thousands of other voluntee ,False,505,,2018-09-30 13:31:09,True,,1046392005948055553,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",theresa_may,135,False,False,,,0.765,0.355,0.0,0.645
54,Always a pleasure to answer questions at the National  Convention. Ive spent decades knocking on doo ,False,682,,2018-09-30 12:02:41,True,,1046369739071787008,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",theresa_may,181,False,False,,,0.5719,0.198,0.0,0.802
55,We will make a success of Brexit whatever the outcome of the negotiations. Labour should stop playing politics with ,False,1326,,2018-09-30 09:57:02,True,,1046338118742409218,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",theresa_may,361,False,False,,,0.5106,0.232,0.093,0.675
56,"Up and down the country, its our professional  campaigners who help to deliver for our communities. ",False,696,,2018-09-29 20:37:54,True,,1046137010476511236,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",theresa_may,154,False,False,,,0.4019,0.153,0.0,0.847
57,#CPC18 begins with a cup of tea with . ,False,2126,,2018-09-29 19:02:11,False,,1046112922760613888,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",theresa_may,400,False,False,,,0.0,0.0,0.0,1.0
58,"Great to be back in Birmingham for #CPC2018. We have a busy few days ahead of us, talking about how well make life ",False,1122,,2018-09-29 17:41:59,True,,1046092739786477570,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",theresa_may,245,False,False,,,0.6249,0.157,0.0,0.843
59,Im very pleased Mark Weston was last night chosen to fight Bristol North West and  selected for the co ,False,247,,2018-09-28 13:15:44,True,,1045663349533487105,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",theresa_may,71,False,False,,,0.1513,0.14,0.114,0.746
60,"Congratulations to , the new  candidate for Mayor of London. A passionate and dedicated ",False,1485,,2018-09-28 09:42:29,True,,1045609682340139008,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",theresa_may,431,False,False,,,0.8834,0.484,0.0,0.516
61,Our great cities are home to millions of people and world-beating businesses. We're helping them succeed by investi ,False,543,,2018-09-27 17:21:53,True,,1045362908404830209,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",theresa_may,163,False,False,,,0.8591,0.388,0.0,0.612
62, PM s day at #UNGA yesterday included giving speeches at the Bloomberg Business Forum and to the UN Genera,False,0,,2018-09-27 12:42:26,False,,1045292579892469761,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",theresa_may,177,True,False,,,0.34,0.118,0.0,0.882
63,". have made an excellent choice, selecting  as their candidate for the next election. A chartere ",False,420,,2018-09-27 10:40:57,True,,1045262008797614080,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",theresa_may,101,False,False,,,0.5719,0.198,0.0,0.802
64," ""There is no greater threat to international peace and security than the proliferation of weapons of mass destruction.",False,0,,2018-09-26 20:40:47,False,,1045050572448182272,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",theresa_may,353,True,False,,,-0.0088,0.295,0.296,0.408
65,Today I spoke to the Bloomberg Global Business Forum at #UNGA<U+2060> <U+2060> about how a post-Brexit Britain will be unequivoca ,False,714,,2018-09-26 19:45:30,True,,1045036659245555718,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",theresa_may,220,False,False,,,0.0,0.0,0.0,1.0
66, WATCH LIVE: PM  speaks at the UN General Assembly 2018 #UNGA ,False,0,,2018-09-26 18:13:51,False,,1045013598295199750,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",theresa_may,199,True,False,,,0.0,0.0,0.0,1.0
67, Prime Minister  announced a call to #InvestInAfrica at #UNGA. She hosted an event encouraging UN countries,False,0,,2018-09-26 16:56:24,False,,1044994103660941313,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",theresa_may,305,True,False,,,0.5267,0.185,0.0,0.815
68," Canada, France, and the UK share common values. And today , , and I talked about tackling one",False,0,,2018-09-25 23:36:24,False,,1044732379603128320,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",theresa_may,1204,True,False,,,0.5994,0.234,0.0,0.766
69," PM  is in New York for #UNGA, where she is meeting world leaders for talks on security, trade and developm",False,0,,2018-09-25 23:16:24,False,,1044727348925534208,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",theresa_may,161,True,False,,,0.34,0.112,0.0,0.888
70,Millions of girls around the world are missing out on a good education. Were working with partner countries to ens ,False,2285,,2018-09-25 20:18:34,True,,1044682596742025217,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",theresa_may,565,False,False,,,0.1779,0.126,0.095,0.779
71," ""Tens of millions of people are trapped in the horrors of modern slavery, forced labour and human trafficking. We have",False,0,,2018-09-25 20:04:47,False,,1044679127461171200,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",theresa_may,238,True,False,,,-0.9423,0.0,0.482,0.518
72," PM  travels to New York today for #UNGA, where she will call on the international community to come togeth",False,0,,2018-09-25 17:50:42,False,,1044645383446700032,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",theresa_may,160,True,False,,,0.0,0.0,0.0,1.0
73,Well done to  who was last night chosen by the  to contest Crewe &amp; Nantwich at the nex ,False,403,,2018-09-25 11:35:00,True,,1044550836486111233,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",theresa_may,86,False,False,,,0.2732,0.11,0.0,0.89
74,Jeremy Corbyn couldnt rule out a second referendum and today Labour have decided to keep the door open to holding ,False,2332,,2018-09-24 16:56:57,True,,1044269468921344002,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",theresa_may,791,False,False,,,0.0,0.0,0.0,1.0
75,Many congratulations to  who has been selected to fight Blackpool South and  chosen for Warwi ,False,376,,2018-09-23 10:06:43,True,,1043803840867442688,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",theresa_may,86,False,False,,,0.3182,0.2,0.133,0.667
76,There are over 3 million EU citizens living in the UK who will be understandably worried about what the outcome of ,False,2100,,2018-09-21 17:11:27,True,,1043185952166957060,,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",theresa_may,583,False,False,,,-0.296,0.0,0.099,0.901
77,The EU should be clear: I will not overturn the result of the referendum. Nor will I break up my country. ,False,5031,,2018-09-21 16:41:09,False,,1043178327392043009,,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",theresa_may,1434,False,False,,,0.3818,0.115,0.0,0.885
78,"Throughout this process, I have treated the EU with nothing but respect. The UK expects the same. A good relationsh ",False,2541,,2018-09-21 16:12:15,True,,1043171057660829696,,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",theresa_may,634,False,False,,,0.1328,0.153,0.132,0.715
79, WATCH LIVE: PM  is making a statement following yesterday's informal EU Council ,False,0,,2018-09-21 13:03:56,False,,1043123665624293377,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",theresa_may,823,True,False,,,0.0,0.0,0.0,1.0
80, WATCH LIVE: PM  press conference at the informal EU Council in Salzburg ,False,0,,2018-09-20 13:51:37,False,,1042773277373071362,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",theresa_may,163,True,False,,,0.0,0.0,0.0,1.0
81,"We held a peoples vote, it was the referendum in 2016. It is now a matter of trust in politicians that we should d ",False,4614,,2018-09-20 13:27:21,True,,1042767167928918016,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",theresa_may,1492,False,False,,,0.5267,0.167,0.0,0.833
82, PM  was welcomed by Austrian Chancellor  in Salzburg ahead of an informal EU Council Meeting,False,0,,2018-09-20 05:12:05,False,,1042642531706712064,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",theresa_may,126,True,False,,,0.34,0.146,0.0,0.854
83,Ive announced L2bn in new long-term funding for the housing association sector to build more affordable and social ,False,1057,,2018-09-19 18:17:53,True,,1042477897209008128,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",theresa_may,288,False,False,,,0.0,0.0,0.0,1.0
84,"The relationship between the UK and the EU will change profoundly with Brexit, but I am determined that we should s ",False,605,,2018-09-19 17:17:24,True,,1042462677216452608,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",theresa_may,151,False,False,,,0.4767,0.134,0.0,0.866
85, Lets work together to make sure that everybody realises what an important part British fashion plays in our economy.,False,0,,2018-09-19 17:12:36,False,,1042461465423355904,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",theresa_may,124,True,False,,,0.6249,0.276,0.0,0.724
86,Since my very first day in  Ive made it my personal mission to fix our broken housing system. Doin ,False,866,,2018-09-19 12:55:16,True,,1042396709442203649,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",theresa_may,267,False,False,,,-0.4767,0.0,0.147,0.853
87, Today at  summit PM  pledged to work in partnership with housing associations to build more hom,False,0,,2018-09-19 11:32:55,False,,1042375985348403201,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",theresa_may,97,True,False,,,0.0,0.0,0.0,1.0
88,Im pleased the Government is investing L2 billion in new long-term funding to build more affordable and social hom ,False,715,,2018-09-19 10:09:43,True,,1042355045973540864,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",theresa_may,273,False,False,,,0.4404,0.139,0.0,0.861
89," PM  celebrated  at Downing Street tonight, welcoming guests from across the world of fashi",False,0,,2018-09-19 09:35:13,False,,1042346362061369344,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",theresa_may,127,True,False,,,0.765,0.355,0.0,0.645
90,Congratulations to the happy couple - Mr and Mrs Dight. ,False,2338,,2018-09-18 19:46:40,False,,1042137851704561665,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",theresa_may,312,False,False,,,0.8225,0.487,0.0,0.513
91," A lot has been said about the Chequers agreement, the White Paper and what it actually means for Brexit. PM ",False,0,,2018-09-18 10:04:19,False,,1041991296766955522,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",theresa_may,363,True,False,,,0.4939,0.144,0.0,0.856
92,We have three fantastic shortlisted Conservative candidates for Mayor of London in   and ,False,527,,2018-09-18 08:44:36,True,,1041971238074245120,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",theresa_may,183,False,False,,,0.5574,0.231,0.0,0.769
93," ""I'm determined to build homes where they are needed most. Were boosting our intervention and investment with two new",False,0,,2018-09-18 07:46:35,False,,1041956635936260096,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",theresa_may,107,True,False,,,0.6222,0.23,0.0,0.77
94, I want to thank the United Jewish Israel Appeal for the service they have given to our Jewish community in Britain ov,False,0,,2018-09-18 07:46:25,False,,1041956594676838400,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",theresa_may,142,True,False,,,0.6808,0.258,0.0,0.742
95," PM  met PM  to discuss a range of issues including UK-Malta cooperation, migration and our",False,0,,2018-09-18 07:46:23,False,,1041956585839448065,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",theresa_may,96,True,False,,,0.0,0.0,0.0,1.0
96," A lot has been said about the Chequers agreement, the White Paper and what it actually means for Brexit. I want to take a",False,0,,2018-09-18 06:02:13,False,,1041930370638381057,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",theresa_may,478,True,False,,,0.5423,0.17,0.0,0.83
