,text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude,Compound,Positive,Negative,Neutral
14,"Create a fun, functional outdoor space where you can enjoy the weather and spend quality time with family. 30% off ",False,6,,2020-05-06 16:02:28,True,,1258064598961291265,,"<a href=""https://www.percolate.com"" rel=""nofollow"">Percolate</a>",IKEAUSA,3,False,False,,,0.8225,0.336,0.0,0.664
15,Make your kid's room more fun and relaxing so they'll be excited for both playtime and bedtime. ,False,12,,2020-05-05 22:00:03,True,,1257792199002972160,,"<a href=""https://www.percolate.com"" rel=""nofollow"">Percolate</a>",IKEAUSA,4,False,False,,,0.8664,0.41,0.0,0.59
16,IKEA US recalls KULLEN 3-drawer chest due to tip-over/entrapment hazards and update to ASTM stability standard. Con ,False,26,,2020-05-04 22:00:34,True,,1257429940838043649,,"<a href=""https://www.percolate.com"" rel=""nofollow"">Percolate</a>",IKEAUSA,6,False,False,,,0.0,0.0,0.0,1.0
17,tuned to  for updates as to when we'll resume normal operations. (2/2),False,30,IKEAUSA,2020-05-03 19:37:42,False,1.2570315679537562e+18,1257031597561393153,303827856.0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",IKEAUSA,0,False,False,,,0.0,0.0,0.0,1.0
18,UPDATE: We understand some states are beginning to lift stay-at-home orders and reopen retail businesses. All US IK ,False,70,IKEAUSA,2020-05-03 19:37:34,True,1.255947315107545e+18,1257031567953756160,303827856.0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",IKEAUSA,7,False,False,,,0.0,0.0,0.0,1.0
19,"Now that home is also a classroom, here's how to create a focus-friendly, organized space for kids of all ages. ",False,21,,2020-05-01 19:00:23,True,,1256297432494649344,,"<a href=""https://www.percolate.com"" rel=""nofollow"">Percolate</a>",IKEAUSA,4,False,False,,,0.2732,0.1,0.0,0.9
20,"Earlier this month, co-workers from IKEA Carson donated to their local community to help those affected by COVID-19 ",False,37,,2020-04-30 21:00:40,True,,1255965316661694465,,"<a href=""https://www.percolate.com"" rel=""nofollow"">Percolate</a>",IKEAUSA,6,False,False,,,0.2732,0.133,0.079,0.788
21,Hej IKEA fans! We're experiencing delays processing &amp; shipping online orders due to increased order volume &amp; extra ,False,116,,2020-04-30 19:49:08,True,,1255947315107545092,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",IKEAUSA,5,False,False,,,0.3382,0.123,0.0,0.877
22,"Stressful day? Whether taking a long soak in the tub or enjoying a soothing shower, you can create a spa-like bathr ",False,25,,2020-04-27 22:00:22,True,,1254893176684339201,,"<a href=""https://www.percolate.com"" rel=""nofollow"">Percolate</a>",IKEAUSA,3,False,False,,,0.5423,0.278,0.117,0.605
23,Great sleep means less stress. Find what you need to get a great night's sleep every night. #togetherathome ,False,20,,2020-04-26 16:00:11,True,,1254440144108548097,,"<a href=""https://www.percolate.com"" rel=""nofollow"">Percolate</a>",IKEAUSA,5,False,False,,,0.7713,0.319,0.098,0.583
24,We are committing more than $1.6 million to relief efforts across the country to support the health and livelihoods ,False,45,,2020-04-23 22:00:09,True,,1253443567650922496,,"<a href=""https://www.percolate.com"" rel=""nofollow"">Percolate</a>",IKEAUSA,10,False,False,,,0.7906,0.375,0.0,0.625
25,"With smart food storage, you can fill your fridge and freezer with soups, casseroles or whatever yummy foods your f ",False,39,,2020-04-22 23:30:03,True,,1253103804620304384,,"<a href=""https://www.percolate.com"" rel=""nofollow"">Percolate</a>",IKEAUSA,8,False,False,,,0.7269,0.253,0.0,0.747
26,Pro tip for spending more time at home: Stretch and keep moving! Here are more healthy habits for your daily routin ,False,22,,2020-04-21 22:00:06,True,,1252718782532861952,,"<a href=""https://www.percolate.com"" rel=""nofollow"">Percolate</a>",IKEAUSA,6,False,False,,,0.5081,0.141,0.0,0.859
27,"Cozy up on your balcony and enjoy the warmer spring nights. Get 30% off select ÄPPLARÖ, SOLLERÖN, and ASKHOLMEN out ",False,29,,2020-04-20 19:00:14,True,,1252311126752104448,,"<a href=""https://www.percolate.com"" rel=""nofollow"">Percolate</a>",IKEAUSA,3,False,False,,,0.6597,0.231,0.0,0.769
28,Enjoy some fresh air on your balcony or in your backyard. Find outdoor furniture that's perfect for any space. ,False,27,,2020-04-18 22:00:07,True,,1251631621456850944,,"<a href=""https://www.percolate.com"" rel=""nofollow"">Percolate</a>",IKEAUSA,5,False,False,,,0.8481,0.365,0.0,0.635
29,"Need a fresh scene for your video calls? Pick your favorite room, save the photo and use it as the background for y ",False,76,,2020-04-17 16:00:17,True,,1251178680052707330,,"<a href=""https://www.percolate.com"" rel=""nofollow"">Percolate</a>",IKEAUSA,17,False,False,,,0.8176,0.298,0.0,0.702
30,"Now is a great time to take inventory, banish the clutter and freshen up your home. Here are some ideas to help you ",False,23,,2020-04-16 19:00:19,True,,1250861596898816002,,"<a href=""https://www.percolate.com"" rel=""nofollow"">Percolate</a>",IKEAUSA,5,False,False,,,0.5994,0.229,0.098,0.673
31,"We're all experiencing firsts these days. But during these unusual times, it will be the things we do for each othe ",False,30,,2020-04-15 16:02:07,True,,1250454362532409345,,"<a href=""https://www.percolate.com"" rel=""nofollow"">Percolate</a>",IKEAUSA,3,False,False,,,0.0,0.0,0.0,1.0
32,"For the first time, you and your loved ones may not be celebrating Easter under the same roof. But you can take com ",False,29,,2020-04-12 16:01:30,True,,1249367047441485825,,"<a href=""https://www.percolate.com"" rel=""nofollow"">Percolate</a>",IKEAUSA,3,False,False,,,0.1157,0.096,0.079,0.825
33," We're sorry to hear this, Brittany. If you still need assistance with this, could you please provide us ",False,0,xbrittxpnw,2020-04-10 20:58:01,True,1.24793216619486e+18,1248716892401020928,1.1332154236949832e+18,"<a href=""https://www.clarabridge.com/"" rel=""nofollow"">Clarabridge Engage</a>",IKEAUSA,0,False,False,,,0.25,0.117,0.066,0.816
34,Here are some creative activities that will let your kids express themselves while having fun! ,False,11,,2020-04-10 16:01:25,True,,1248642249207906305,,"<a href=""https://www.percolate.com"" rel=""nofollow"">Percolate</a>",IKEAUSA,2,False,False,,,0.7574,0.333,0.0,0.667
35," We're sorry for the delays, Sarah! We see that your order is still processing at our eCommerce warehou ",False,0,SarahCaittt,2020-04-10 13:21:50,True,1.2476466540036628e+18,1248602086998257664,19735739.0,"<a href=""https://www.clarabridge.com/"" rel=""nofollow"">Clarabridge Engage</a>",IKEAUSA,0,False,False,,,-0.1511,0.0,0.086,0.914
36," We're sorry to hear this, Josh. If you still need assistance with placing an order. We're happy to help!",False,0,nyc88888,2020-04-07 22:00:25,False,1.2469299446780355e+18,1247645431607300098,56883772.0,"<a href=""https://www.clarabridge.com/"" rel=""nofollow"">Clarabridge Engage</a>",IKEAUSA,0,False,False,,,0.75,0.279,0.054,0.667
37,Feeling restless? Get a jump on your spring organizing. Explore our range of  organization and storage solutions th ,False,22,,2020-04-06 18:30:45,True,,1247230276784156672,,"<a href=""https://www.percolate.com"" rel=""nofollow"">Percolate</a>",IKEAUSA,2,False,False,,,0.0258,0.158,0.103,0.739
38,Bake your home a happier place! Get all your baking essentials here:  #togetherathome ,False,17,,2020-04-05 16:00:08,False,,1246829986465505287,,"<a href=""https://www.percolate.com"" rel=""nofollow"">Percolate</a>",IKEAUSA,6,False,False,,,0.5707,0.235,0.0,0.765
39,IKEA US recalls KULLEN 3-drawer chest due to tip-over/entrapment hazards and update to ASTM stability standard. Con ,False,24,,2020-04-05 00:00:04,True,,1246588376804765697,,"<a href=""https://www.percolate.com"" rel=""nofollow"">Percolate</a>",IKEAUSA,8,False,False,,,0.0,0.0,0.0,1.0
40,Has your home become a classroom? Set up a designated study space in a spot that has both natural light and a desk ,False,22,,2020-04-03 16:02:44,True,,1246105865528082432,,"<a href=""https://www.percolate.com"" rel=""nofollow"">Percolate</a>",IKEAUSA,4,False,False,,,0.3612,0.102,0.0,0.898
41,"Create a comfortable and relaxing outdoor space. Get 30% off select ÄPPLARÖ, SOLLERÖN, and ASKHOLMEN outdoor furnit ",False,15,,2020-04-01 22:00:19,True,,1245471079272820736,,"<a href=""https://www.percolate.com"" rel=""nofollow"">Percolate</a>",IKEAUSA,1,False,False,,,0.8225,0.381,0.0,0.619
42,"UPDATE: IKEA stores will no longer process Click &amp; Collect orders for pick-up, effective March 28. We'll remain ava ",False,19,IKEAUSA,2020-04-01 13:52:13,True,1.2410851968096666e+18,1245348242050572292,303827856.0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",IKEAUSA,8,False,False,,,0.2263,0.139,0.099,0.762
43,Refresh your home to sleep and study in style. Shop these new lower prices on your favorite styles online today. ,False,25,,2020-03-31 22:00:05,True,,1245108632619896832,,"<a href=""https://www.percolate.com"" rel=""nofollow"">Percolate</a>",IKEAUSA,4,False,False,,,0.2023,0.129,0.095,0.776
44,Check out these three ways you can customize your storage chest to make it more colorful and exciting. ,False,16,,2020-03-30 16:00:55,True,,1244655856253202439,,"<a href=""https://www.percolate.com"" rel=""nofollow"">Percolate</a>",IKEAUSA,1,False,False,,,0.5367,0.169,0.0,0.831
45,Hey all you cool cats and kittens! We're really into this wildlife themed room for some reason... You too? What are ,False,45,,2020-03-29 21:00:08,True,,1244368769742340098,,"<a href=""https://www.percolate.com"" rel=""nofollow"">Percolate</a>",IKEAUSA,8,False,False,,,0.3802,0.115,0.0,0.885
46,"Playing with the kids is essential to their well being. And it's fun for you too. Explore these toys, games and ide ",False,16,,2020-03-29 16:01:38,True,,1244293650651025410,,"<a href=""https://www.percolate.com"" rel=""nofollow"">Percolate</a>",IKEAUSA,1,False,False,,,0.7351,0.275,0.0,0.725
47, We're hoping to reunite over breakfast soon. <U+0001F95E>,False,3,GarrettRJohnson,2020-03-28 17:52:03,False,1.2438721170761728e+18,1243959049177235456,226704763.0,"<a href=""https://www.clarabridge.com/"" rel=""nofollow"">Clarabridge Engage</a>",IKEAUSA,0,False,False,,,0.4215,0.286,0.0,0.714
48,Working from home? Kids learning how to go to class online? Find everything you need to create productive workspace ,False,17,,2020-03-27 20:05:50,True,,1243630330046599168,,"<a href=""https://www.percolate.com"" rel=""nofollow"">Percolate</a>",IKEAUSA,5,False,False,,,0.3527,0.12,0.0,0.88
49,Your home is the most important place in the world. We're sharing a few ways to make the most of your time together ,False,20,,2020-03-25 19:00:16,True,,1242889050337378304,,"<a href=""https://www.percolate.com"" rel=""nofollow"">Percolate</a>",IKEAUSA,5,False,False,,,0.5984,0.189,0.0,0.811
50,Learn how to make your combined home office and homeschooling space a happy place for you and your kids. ,False,26,,2020-03-24 19:01:31,True,,1242526977958883328,,"<a href=""https://www.percolate.com"" rel=""nofollow"">Percolate</a>",IKEAUSA,4,False,False,,,0.5719,0.171,0.0,0.829
51,Learn how to make your combined home office and homeschooling space a happy place for you and your kids. ,False,12,,2020-03-24 19:01:30,True,,1242526974775406593,,"<a href=""https://www.percolate.com"" rel=""nofollow"">Percolate</a>",IKEAUSA,2,False,False,,,0.5719,0.171,0.0,0.829
52,Happy #NationalPuppyDay! Take a look at this cutie. Now share a pic of your pup! ,False,28,,2020-03-23 16:00:28,False,,1242119029705158663,,"<a href=""https://www.percolate.com"" rel=""nofollow"">Percolate</a>",IKEAUSA,4,False,False,,,0.8541,0.438,0.0,0.562
53,Its been a tough week. So let the soothing sound of this rug calm you. #ASMR #OddlyIKEA ,False,36,,2020-03-22 23:00:24,False,,1241862321539973120,,"<a href=""https://www.percolate.com"" rel=""nofollow"">Percolate</a>",IKEAUSA,11,False,False,,,0.5209,0.239,0.074,0.687
54,"Here's how to create a home office in your living room that isn't too... office-y. (No offense, Michael Scott.) ",False,41,,2020-03-20 21:00:12,True,,1241107293556453376,,"<a href=""https://www.percolate.com"" rel=""nofollow"">Percolate</a>",IKEAUSA,5,False,False,,,0.0258,0.1,0.095,0.806
55,"To see if Click and Collect is available at your local IKEA, please use our store locator: ",False,14,IKEAUSA,2020-03-20 19:32:23,False,1.2402579273881313e+18,1241085196809666564,303827856.0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",IKEAUSA,5,False,False,,,0.3182,0.126,0.0,0.874
56,Try these four things to make your home workspace healthier and happier.  ,False,24,,2020-03-19 22:00:30,False,,1240760082142384134,,"<a href=""https://www.percolate.com"" rel=""nofollow"">Percolate</a>",IKEAUSA,1,False,False,,,0.5267,0.236,0.0,0.764
57,Studying and working from home can be a challenge! Check out these tips for creating a focus-friendly space. ,False,26,,2020-03-18 18:01:18,True,,1240337496921133056,,"<a href=""https://www.percolate.com"" rel=""nofollow"">Percolate</a>",IKEAUSA,4,False,False,,,0.4199,0.192,0.0,0.808
58,"In the interest of safety, weve decided to temporarily close all of our US stores to the public, effective March 1 ",False,211,,2020-03-18 12:45:07,True,,1240257927388131328,,"<a href=""https://www.percolate.com"" rel=""nofollow"">Percolate</a>",IKEAUSA,70,False,False,,,0.836,0.331,0.0,0.669
59,UPDATE: IKEA New Haven (CT) will close tonight (03/16/2020) at 9:00pm and will remain closed until 03/30/2020.,False,11,IKEAUSA,2020-03-17 00:50:22,False,1.2396443779092767e+18,1239715668544622593,303827856.0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",IKEAUSA,3,False,False,,,0.0,0.0,0.0,1.0
60,UPDATE: IKEA Oak Creek (WI) will close tonight (3/16/2020) and will remain closed until 3/30/2020.,False,6,IKEAUSA,2020-03-17 00:49:46,False,1.2396443779092767e+18,1239715515301597189,303827856.0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",IKEAUSA,0,False,False,,,0.0,0.0,0.0,1.0
61,Shop for your new favorite chair from the convenience of your old favorite chair. It's just $5! ,False,11,,2020-03-16 22:00:02,True,,1239672801339920384,,"<a href=""https://www.percolate.com"" rel=""nofollow"">Percolate</a>",IKEAUSA,2,False,False,,,0.7424,0.296,0.0,0.704
62,UPDATE: IKEA Brooklyn (NY) will close tonight (03/16/2020) at 5:00 PM EST and will remain closed until 03/30/2020.,False,19,IKEAUSA,2020-03-16 20:15:25,False,1.2396443779092767e+18,1239646472775352321,303827856.0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",IKEAUSA,4,False,False,,,0.0,0.0,0.0,1.0
63,UPDATE: IKEA Baltimore (MD) restaurant will close at 5:00 PM EST today (03/16/2020) and will remain closed until further notice.,False,7,IKEAUSA,2020-03-16 20:08:48,False,1.2396443779092767e+18,1239644808798502912,303827856.0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",IKEAUSA,10,False,False,,,0.0,0.0,0.0,1.0
64,UPDATE: IKEA South Philadelphia (PA) will close tonight (3/16/2020) at 5:00 PM EST and will be closed until 3/27/2020.,False,18,IKEAUSA,2020-03-16 20:07:05,False,1.2395932443773952e+18,1239644377909276679,303827856.0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",IKEAUSA,5,False,False,,,0.0,0.0,0.0,1.0
65,"UPDATE: IKEA Elizabeth (NJ) and IKEA Paramus (NJ) will close tonight (3/16/2020) at 5:00 PM EST, due to the New Jer ",False,18,IKEAUSA,2020-03-16 16:43:54,True,1.2395805816771052e+18,1239593244377395201,303827856.0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",IKEAUSA,5,False,False,,,0.0,0.0,0.0,1.0
66,UPDATE: The restaurant at our IKEA Bolingbrook (IL) store will close at the end of the day today (3/16/2020) and wi ,False,6,IKEAUSA,2020-03-16 15:53:35,True,1.2395762591491277e+18,1239580581677105152,303827856.0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",IKEAUSA,1,False,False,,,0.0,0.0,0.0,1.0
67,UPDATE: our IKEA Stoughton (MA) store will close tonight (3/16/2020) at 5:00 PM EST and will remain closed until 4/ ,False,14,IKEAUSA,2020-03-16 15:36:25,True,1.2395691850150216e+18,1239576259149127682,303827856.0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",IKEAUSA,3,False,False,,,0.0,0.0,0.0,1.0
68,"Additionally, as a precautionary measure, we have closed Smaland (our supervised children's play area) in all US st ",False,13,IKEAUSA,2020-03-16 15:08:18,True,1.2395691393599775e+18,1239569185015021569,303827856.0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",IKEAUSA,3,False,False,,,0.34,0.124,0.0,0.876
69,"At the recommendation of the PA Governors office, our IKEA Conshohocken store is closed until 3/27/2020 &amp; our IKEA ",False,12,IKEAUSA,2020-03-16 15:08:07,True,1.2395690105697526e+18,1239569139359977472,303827856.0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",IKEAUSA,5,False,False,,,0.0,0.0,0.0,1.0
70,"To our IKEA Family and valued customers,

The health and safety of our communities, customers &amp; co-workers is top o ",False,43,,2020-03-16 15:07:36,True,,1239569010569752576,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",IKEAUSA,8,False,False,,,0.7579,0.306,0.0,0.694
71,"UPDATE: At the recommendation of the PA Governors office, our IKEA Pittsburgh (PA) store is closed until 3/30/2020 ",False,7,IKEAUSA,2020-03-16 15:03:50,True,1.2382098517524275e+18,1239568063244177417,303827856.0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",IKEAUSA,2,False,False,,,0.0,0.0,0.0,1.0
72,"Smaland, our supervised play area for children, will be temporarily closed at all US stores. As the situation w/ th ",False,30,,2020-03-14 14:00:05,True,,1238827242102198272,,"<a href=""https://www.percolate.com"" rel=""nofollow"">Percolate</a>",IKEAUSA,8,False,False,,,0.34,0.112,0.0,0.888
73,"Try Click &amp; Collect today! Buy online, well collect it for you, and you can pick it up in store - at a time thats ",False,9,,2020-03-13 22:00:06,True,,1238585655396937728,,"<a href=""https://www.percolate.com"" rel=""nofollow"">Percolate</a>",IKEAUSA,1,False,False,,,0.0,0.0,0.0,1.0
74,Today is #WorldSleepDay and we're here to kindly remind you that a great day starts with a good night's sleep. We'r ,False,20,,2020-03-13 16:00:49,True,,1238495236726214658,,"<a href=""https://www.percolate.com"" rel=""nofollow"">Percolate</a>",IKEAUSA,1,False,False,,,0.8807,0.362,0.0,0.638
75,Wed like to share the steps that were taking at IKEA to ensure our co-workers and customers are safe and cared fo ,False,37,,2020-03-13 14:00:36,True,,1238464984994050048,,"<a href=""https://www.percolate.com"" rel=""nofollow"">Percolate</a>",IKEAUSA,9,False,False,,,0.9001,0.433,0.0,0.567
76,"At the recommendation of the PA Governors Office, our IKEA Conshohocken (PA) store will be closed for 2 weeks. The ",False,64,,2020-03-12 21:06:48,True,,1238209851752427527,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",IKEAUSA,14,False,False,,,0.0,0.0,0.0,1.0
77,"Hej fans! Due to the recent severe weather in the Memphis and Nashville region, all internet-based systems includin ",False,19,,2020-03-11 23:07:57,True,,1237877952890597377,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",IKEAUSA,1,False,False,,,-0.4389,0.0,0.145,0.855
78,"It's #SleepAwarenessWeek and seeing as youre scrolling instead of sleeping, why not explore cozy new ways to save ",False,23,,2020-03-11 23:00:02,True,,1237875960235487233,,"<a href=""https://www.percolate.com"" rel=""nofollow"">Percolate</a>",IKEAUSA,3,False,False,,,0.4939,0.158,0.0,0.842
79," We're sorry to hear this. If you still need assistance, could you please send us a DM with your order nu ",False,0,EssArrBee,2020-03-11 16:39:28,True,1.2374669906393825e+18,1237780190086025216,410467795.0,"<a href=""https://www.clarabridge.com/"" rel=""nofollow"">Clarabridge Engage</a>",IKEAUSA,0,False,False,,,0.25,0.102,0.058,0.841
80,Give your home an affordable spring makeover so you can live comfier and feel new again.  ,False,16,,2020-03-11 16:00:06,False,,1237770281738883073,,"<a href=""https://www.percolate.com"" rel=""nofollow"">Percolate</a>",IKEAUSA,2,False,False,,,0.0,0.0,0.0,1.0
81,Our meatballs bring all the forks to the plate. Happy #NationalMeatballDay ,False,20,,2020-03-09 17:00:36,False,,1237060733415723008,,"<a href=""https://www.percolate.com"" rel=""nofollow"">Percolate</a>",IKEAUSA,2,False,False,,,0.5719,0.27,0.0,0.73
82,Today we're celebrating International Women's Day. And throughout this entire Women's History Month (and every mont ,False,28,,2020-03-08 14:00:45,True,,1236653081653207046,,"<a href=""https://www.percolate.com"" rel=""nofollow"">Percolate</a>",IKEAUSA,3,False,False,,,0.5719,0.198,0.0,0.802
83,"We had so much fun today! Thanks to all that participated. Were all out of kits, but were not out of ways to ",False,25,,2020-03-07 00:47:23,True,,1236091035689738241,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",IKEAUSA,8,False,False,,,0.5471,0.177,0.0,0.823
84,. Now you have a connection that will help you sleep instead of keeping you up. <U+0001F609> ,False,9,,2020-03-06 23:38:28,False,,1236073694142881793,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",IKEAUSA,2,False,False,,,0.4019,0.144,0.0,0.856
85,"We we came to your door today, we already saw you - now, we want to hear from you. Share your story with ",False,11,,2020-03-06 23:36:46,True,,1236073264461406208,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",IKEAUSA,2,False,False,,,0.3612,0.143,0.0,0.857
86,"We wish we could cuddle up with this tweet, . ",False,2,,2020-03-06 23:30:28,False,,1236071680566493184,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",IKEAUSA,3,False,False,,,0.4019,0.231,0.0,0.769
87,"May you hear nothing but <U+0001F4A4><U+0001F4A4><U+0001F4A4> in your future, . ",False,5,,2020-03-06 23:25:14,False,,1236070362653364231,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",IKEAUSA,1,False,False,,,0.0,0.0,0.0,1.0
88,"We're so glad you like-kit, ! ",False,5,,2020-03-06 23:18:24,False,,1236068643752030213,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",IKEAUSA,0,False,False,,,0.5551,0.418,0.0,0.582
89,"You're now officially part of our #PillowGang, . ",False,6,,2020-03-06 23:16:48,False,,1236068242650775558,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",IKEAUSA,0,False,False,,,0.0,0.0,0.0,1.0
90,"This picture really speaks ""comfort"" to us, . ",False,9,,2020-03-06 23:05:56,False,,1236065506936971264,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",IKEAUSA,2,False,False,,,0.4173,0.284,0.0,0.716
91,Tom from  joined in on the fun and helped deliver our #SaveOurSleep Kits in NYC <U+0001F430> ,False,18,,2020-03-06 22:53:41,False,,1236062424173662209,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",IKEAUSA,1,False,False,,,0.5106,0.18,0.0,0.82
92,"<U+0001F3B6><U+0001F3B5><U+0001F3B6> (Thats Youre welcome in music, .) ",False,5,,2020-03-06 22:37:05,False,,1236058248077291520,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",IKEAUSA,1,False,False,,,0.0,0.0,0.0,1.0
93,"Well that's just music to our ears, ! ",False,16,,2020-03-06 22:25:49,False,,1236055412618809344,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",IKEAUSA,0,False,False,,,0.3382,0.255,0.0,0.745
