"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"@HayleyHall_UK Chic and polished from head-to-toe, Hayley!",FALSE,1,"HayleyHall_UK",2019-06-04 15:14:11,FALSE,"1135872324618596352","1135927735828828160","162065727","<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>","hm",0,FALSE,FALSE,NA,NA
"Elevate your off-duty look with a pair of well cut cargo trousers. #HMMan https://t.co/Mp3afhOrmt https://t.co/qk4K2432Md",FALSE,93,NA,2019-06-04 14:59:44,FALSE,NA,"1135924099124027392",NA,"<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>","hm",8,FALSE,FALSE,NA,NA
"@_hey_dani Hey there! We can easily help you with this and find out where your package is. Please can you DM us wit… https://t.co/gfvwWFxPRi",FALSE,0,"_hey_dani",2019-06-04 09:15:18,TRUE,"1135796185502015488","1135837420006649856","307067282","<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>","hm",0,FALSE,FALSE,NA,NA
"Summery tees for days! Explore our seasonal t-shirts in trendy shades and fun patterns, perfect for everything summ… https://t.co/XPO6ZbS5Zz",FALSE,101,NA,2019-06-04 07:00:01,TRUE,NA,"1135803376720125952",NA,"<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>","hm",14,FALSE,FALSE,NA,NA
"@fholme We are sorry to hear that Freya. Please try closing and re-opening the app as you should be able to DM us r… https://t.co/sYJKTX7htB",FALSE,0,"fholme",2019-06-03 20:39:42,TRUE,"1135633595962466305","1135647265392136196","49776022","<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>","hm",0,FALSE,FALSE,NA,NA
"@fholme Freya, please click the link below to DM us. Talk soon. https://t.co/ZjdOHyJcbH",FALSE,0,"fholme",2019-06-03 18:46:58,FALSE,"1135617238709493761","1135618898097823744","49776022","<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>","hm",0,FALSE,FALSE,NA,NA
"@GarethGRafferty Hey, Gareth! We're glad that, on your vaycay, you gave us a little visit. We love to have you! Hav… https://t.co/31JxrXdP0I",FALSE,1,"GarethGRafferty",2019-06-03 16:59:01,TRUE,"1135551769642229760","1135591728835190787","911258664715063296","<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>","hm",0,FALSE,FALSE,NA,NA
"The perfect slip-on-and-go option for days in the sun. #HMMan https://t.co/lJT8ZFoKn5 https://t.co/twnz6TAGYA",FALSE,107,NA,2019-06-03 14:59:55,FALSE,NA,"1135561758502989824",NA,"<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>","hm",15,FALSE,FALSE,NA,NA
"@PhoebesLamb Hey Phoebe! Sorry to hear you've not received your e-merch card. We kindly ask you to check your spam/… https://t.co/JiQUSpbxXT",FALSE,0,"PhoebesLamb",2019-06-03 13:50:53,TRUE,"1135478321653923840","1135544387268677634","390940576","<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>","hm",0,FALSE,FALSE,NA,NA
"@fholme Hey! Sorry to hear you're still receiving our fashion news. We've been made aware that currently there's an… https://t.co/iWx8PPBccK",FALSE,0,"fholme",2019-06-03 12:38:18,TRUE,"1135450143937970176","1135526120198213633","49776022","<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>","hm",0,FALSE,FALSE,NA,NA
"@cirdeclrt Bonjour, le but de cette présentation est d'apprendre a mieux vous connaître. Soyez-vous meme, passionné… https://t.co/lxgRzOcvEd",FALSE,0,"cirdeclrt",2019-06-03 11:19:12,TRUE,"1135465533434933248","1135506213536522240","101574482","<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>","hm",0,FALSE,FALSE,NA,NA
"@PookaSaucy Hello, we feel your frustration! If clearing cookies &amp; cache doesn't fix this and if you've updated the… https://t.co/NG2DHqQAop",FALSE,0,"PookaSaucy",2019-06-03 09:39:12,TRUE,"1135353422692192256","1135481047481802754","2822201359","<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>","hm",0,FALSE,FALSE,NA,NA
"@soniavilleneuve Bonjour Sonia, nous adorons votre look tres tendance. N'hésitez pas a jeter un petit coup d'oil su… https://t.co/g8SMkxb7Ep",FALSE,0,"soniavilleneuve",2019-06-03 07:03:10,TRUE,"1134924814878068736","1135441780030300160","318962302","<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>","hm",0,FALSE,FALSE,NA,NA
"Our gorgeous Lyocell-blend dress, in a bright sunny hue,  is a must this summer! <U+0001F49B> Discover more Conscious pieces m… https://t.co/XvyWq1FHMD",FALSE,129,NA,2019-06-03 06:59:37,TRUE,NA,"1135440885129392129",NA,"<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>","hm",12,FALSE,FALSE,NA,NA
"@realist_since88 Oh no, we're sorry! We'd be happy to sort this out in store! Just stop by when you get a chance an… https://t.co/FmplRAavNe",FALSE,0,"realist_since88",2019-06-03 02:49:06,TRUE,"1135312362486095874","1135377840780775427","125413601","<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>","hm",0,FALSE,FALSE,NA,NA
"@SexyStupidBoy Awesome! We'd love to see the looks you put together, so be sure to @ us and use the hashtag #HMxMe. Enjoy!",FALSE,1,"SexyStupidBoy",2019-06-03 02:36:53,FALSE,"1135364719278284801","1135374767018655746","746800707806728192","<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>","hm",0,FALSE,FALSE,NA,NA
"@claudiamontano Hey Claudia! This magical mug is not scheduled to be restocked, but don't worry. You can ""Take Your… https://t.co/5NwnjmWzHU",FALSE,0,"claudiamontano",2019-06-03 01:15:39,TRUE,"1135283699132633093","1135354323255382017","55599008","<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>","hm",0,FALSE,FALSE,NA,NA
"@SexyStupidBoy Get excited! You can now shop the PRIDE collection at University Town Center, so stop on by. We'd love to see you!",FALSE,1,"SexyStupidBoy",2019-06-02 23:29:12,FALSE,"1135297538985086976","1135327535686987776","746800707806728192","<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>","hm",0,FALSE,FALSE,NA,NA
"@Jorddd6 Hey Jordan! H&amp;M members receive free standard delivery on orders over L20, but don't fret. The more points… https://t.co/Hyssq1CQ0G",FALSE,1,"Jorddd6",2019-06-02 21:49:04,TRUE,"1135232847558717441","1135302337499729922","73144917","<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>","hm",0,FALSE,FALSE,NA,NA
"@patri_minguez Hey Patri! Be sure to keep any eye out, as we update our website daily! Also, feel free to give us a… https://t.co/WYUVQ16wz7",FALSE,0,"patri_minguez",2019-06-02 21:20:31,TRUE,"1135239700560695298","1135295150224289792","951063852510334976","<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>","hm",0,FALSE,FALSE,NA,NA
"@Trazanne Totally nailing this Marilyn Monroe moment! Absolutely gorgeous - love it!",FALSE,0,"Trazanne",2019-06-02 15:35:17,FALSE,"1135126749451210753","1135208269771956226","92598908","<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>","hm",0,FALSE,FALSE,NA,NA
"In need of new swimwear? Our new stylish swimsuits work fabulous both in the water and at the beach club! #HM https://t.co/uY78Wq4IVE",FALSE,159,NA,2019-06-02 14:59:50,FALSE,NA,"1135199350655725568",NA,"<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>","hm",21,FALSE,FALSE,NA,NA
"@werdle Hi Ollie! In order to be able to send us a DM we would ask you to follow our customer service account… https://t.co/etLySCpGBr",FALSE,0,"werdle",2019-06-02 14:52:50,TRUE,"1135187577273819137","1135197586627944448","21805460","<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>","hm",0,FALSE,FALSE,NA,NA
"@werdle Hey Ollie! We're very sorry to hear about this. We definitely want to get this resolved for you, so please… https://t.co/4QV7XX4zK2",FALSE,0,"werdle",2019-06-02 14:06:18,TRUE,"1135098171150000130","1135185877041389569","21805460","<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>","hm",0,FALSE,FALSE,NA,NA
"@RRivo Hey! Our gorgeous Giambattista Valli x H&amp;M pre-collection was extremely popular and sold out within minutes!… https://t.co/VUGlL49VxD",FALSE,0,"RRivo",2019-06-02 13:13:44,TRUE,"1135070660445818880","1135172648604983301","381401766","<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>","hm",0,FALSE,FALSE,NA,NA
"@tarynjmeyer You look absolutely gorgeous Taryn! Definitely taking us to Paris with your super stylish outfit! Have a wonderful Sunday!",FALSE,0,"tarynjmeyer",2019-06-02 13:06:07,FALSE,"1135056661872349184","1135170731048935424","1613626339","<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>","hm",0,FALSE,FALSE,NA,NA
"@Ruminajaved Hi Rumina! At H&amp;M we consider the needs of present and future generations and are aware that our busin… https://t.co/SYQAeqHrfi",FALSE,0,"Ruminajaved",2019-06-02 12:52:40,TRUE,"1135036149821579264","1135167348795686912","196772992","<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>","hm",0,FALSE,FALSE,NA,NA
"Don't forget to pack a white shirt — the single most versatile garment in a man's wardrobe. #HMMan https://t.co/5TqizHFBCi",FALSE,117,NA,2019-06-02 09:59:41,FALSE,NA,"1135123812591255552",NA,"<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>","hm",13,FALSE,FALSE,NA,NA
"@lucibits Good morning! We are deeply sorry to hear what happened within one of our H&amp;M stores. As this is a crime… https://t.co/dsNYch3vlM",FALSE,0,"lucibits",2019-06-02 09:00:27,TRUE,"1134919988492558337","1135108908371075072","960836061890072576","<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>","hm",0,FALSE,FALSE,NA,NA
"Time to stock up on new summer dresses? Explore our vast collection of dresses in a multitude of styles and colours… https://t.co/YgIEe0vy81",FALSE,94,NA,2019-06-02 06:59:54,TRUE,NA,"1135078569737162752",NA,"<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>","hm",9,FALSE,FALSE,NA,NA
"@COOCHlELORD A poolside necessity. We hope you snagged them!",FALSE,0,"simpingt0n",2019-06-02 03:18:58,FALSE,"1134964820078469120","1135022968315293697","2923901968","<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>","hm",0,FALSE,FALSE,NA,NA
"@Chayse320 Hi Chayse, we'd never leave you without some sparkle and shine! Get in touch at 855-466-7467 to check lo… https://t.co/xWw6xlu2Qx",FALSE,0,NA,2019-06-01 19:13:10,TRUE,NA,"1134900715640565764",NA,"<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>","hm",0,FALSE,FALSE,NA,NA
"@ayoolaNOO Hi, thanks for getting back in touch. Please DM us on Twitter in this case. Our chat support is open if… https://t.co/RsUKhjMk1z",FALSE,0,"ayoolaNOO",2019-06-01 15:12:32,TRUE,"1134837604711616516","1134840158547828737","880157125363814402","<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>","hm",0,FALSE,FALSE,NA,NA
"@zalfie4everr Hi! We're sorry to hear this. Please DM us with more details regarding the incident. We need to know… https://t.co/MCpLhUNad0",FALSE,0,"hazzleisme",2019-06-01 15:08:54,TRUE,"1134836962903412737","1134839242809663488","2257072733","<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>","hm",0,FALSE,FALSE,NA,NA
"EVERYDAY ICONS | Take a tour of the city that never sleeps with downtown girls Anajah Hamilton and Gabrielle Richar… https://t.co/eg17ZB6Lwx",FALSE,162,NA,2019-06-01 14:59:35,TRUE,NA,"1134836899661721600",NA,"<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>","hm",9,FALSE,FALSE,NA,NA
"@ayoolaNOO Hi Ayoola! We're very sorry to hear this. So we can follow up with the store on this, please DM us your… https://t.co/5yAsNL0lJh",FALSE,0,"ayoolaNOO",2019-06-01 14:24:38,TRUE,"1134823307243659264","1134828101458976768","880157125363814402","<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>","hm",0,FALSE,FALSE,NA,NA
"@Miss101Perfect Hey, Madeleine! We're so glad that you've had a lovely last day in Bourton-on-the-Water. You looked… https://t.co/TcorJ8YC5Z",FALSE,1,"Miss101Perfect",2019-06-01 14:18:41,TRUE,"1134811972984365057","1134826605749133313","4865468711","<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>","hm",0,FALSE,FALSE,NA,NA
"@namita_gidwani Hey! Thanks for reaching out to us. We are so sorry to hear that you have experienced this. Please… https://t.co/rW5VnpItpj",FALSE,0,"namita_gidwani",2019-06-01 13:38:36,TRUE,"1134804259285770242","1134816519240765441","951126834","<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>","hm",0,FALSE,FALSE,NA,NA
"@CescaCL Hello, Francesca. We're sorry to hear about that. A little workaround that might sort this is all out is r… https://t.co/KejFB3eftA",FALSE,0,"CescaCL",2019-06-01 13:35:13,TRUE,"1134800233483972608","1134815666849103875","40015603","<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>","hm",0,FALSE,FALSE,NA,NA
"@jskychat @CelebManchester Absolutely rocking it!!",FALSE,2,"jskychat",2019-06-01 13:20:18,FALSE,"1134779025522614272","1134811912800231424","21039495","<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>","hm",0,FALSE,FALSE,NA,NA
"@taralea1987 Hello, Tara. We're very sorry to hear about that. May you please send us a D.M. with more information… https://t.co/q7bPeLnNvc",FALSE,0,"taralea1987",2019-06-01 13:07:39,TRUE,"1134791115519995904","1134808727968714752","231175077","<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>","hm",0,FALSE,FALSE,NA,NA
"@IamBert1021 Hello! After looking into the trashed skinny jeans (light denim blue; Art. no.: 0427159004), we're sor… https://t.co/WrrTcm6ppH",FALSE,0,"IamBert1021",2019-06-01 12:47:23,TRUE,"1134785114259513344","1134803628982714368","1699860890","<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>","hm",0,FALSE,FALSE,NA,NA
"@chantellmaria Hey there! We want to reduce the waste created by both paper and plastic bags and promote a more sus… https://t.co/bvnb4PbcW3",FALSE,0,"chantellmaria",2019-06-01 11:57:25,TRUE,"1134748220133953537","1134791053175861249","186412558","<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>","hm",0,FALSE,FALSE,NA,NA
"@IamBert1021 Hello! May you please provide us with those jeans' article number? You'll find it printed on the insid… https://t.co/S3ACUqdC7v",FALSE,0,"IamBert1021",2019-06-01 11:32:43,TRUE,"1134740431697301505","1134784837955522560","1699860890","<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>","hm",0,FALSE,FALSE,NA,NA
"@hopeannwilliams Loving this beach babe look. Hope the sun stays out for you!",FALSE,0,"hopeannwilliams",2019-06-01 09:00:05,FALSE,"1134650805217308672","1134746427131912192","916981543","<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>","hm",0,FALSE,FALSE,NA,NA
"@BellaBlessBlog Please let us know which country you're shopping in and which H&amp;M stores are near you. Speak soon!",FALSE,0,"BellaBlessBlog",2019-06-01 08:45:37,FALSE,"1134620160868966401","1134742787713359873","834943638325055490","<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>","hm",0,FALSE,FALSE,NA,NA
"Our little summer outfits in cute styles have arrived. Time to stock up on baby essentials today! #HMKids https://t.co/fqOGoVhwiK",FALSE,115,NA,2019-06-01 06:59:32,FALSE,NA,"1134716089231978497",NA,"<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>","hm",9,FALSE,FALSE,NA,NA
"@KAM500GRAND Hey Kam! We're excited to hear that you want to work with us. All of our current job opportunities can… https://t.co/aEVjDGm4KJ",FALSE,0,"KAM500GRAND",2019-05-31 23:34:37,TRUE,"1134581047130116097","1134604124874559490","894211406303813633","<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>","hm",0,FALSE,FALSE,NA,NA
"@ruddysafari Hey! We're proud to confirm that none of our products are made from real fur. And this has been the ca… https://t.co/jaCg4ohmDT",FALSE,1,"ruddysafari",2019-05-31 19:37:48,TRUE,"1134516631609020416","1134544525303648259","102864012","<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>","hm",0,FALSE,FALSE,NA,NA
"@prettypalais Hey! Great news! Our colourful Love for all collection is coming to the UK very soon! Just keep an ey… https://t.co/5u9XhxeSvw",FALSE,2,"peachyposure",2019-05-31 19:27:12,TRUE,"1134237007234969600","1134541856937861121","956605136301895680","<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>","hm",0,FALSE,FALSE,NA,NA
"@thejoanna__ Hey! We are happy to hear you love your new purchase. Have a great weekend!",FALSE,1,"thejoanna__",2019-05-31 19:20:51,FALSE,"1134539321690734592","1134540261600747520","809428323248013314","<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>","hm",0,FALSE,FALSE,NA,NA
"@siainstyle Hey! You never know your next career steps could be with us at H&amp;M. Why not check out… https://t.co/jICEn6FY4H",FALSE,0,"siainstyle",2019-05-31 18:26:14,TRUE,"1134519376177172481","1134526514870067201","192973309","<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>","hm",0,FALSE,FALSE,NA,NA
"@_Californiann We are sorry to hear you were unable to gain access to one of our stores due to a power cut. Can you… https://t.co/rOl6VxD4NC",FALSE,0,"_Californiann",2019-05-31 17:11:55,TRUE,"1134195349256409093","1134507812367867905","1048191145031995392","<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>","hm",0,FALSE,FALSE,NA,NA
"@TiasInterlude We bet you look great! Have a good weekend!",FALSE,1,"TiasInterlude",2019-05-31 17:09:46,FALSE,"1134220177678188545","1134507271046799360","400762460","<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>","hm",0,FALSE,FALSE,NA,NA
"@BeverlyKesse Absolutely slaying this look Beverly! We love this blazer on you! Have a wonderful weekend queen!",FALSE,1,"BeverlyKesse",2019-05-31 16:32:09,FALSE,"1134205289543208963","1134497805152772096","413695755","<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>","hm",0,FALSE,FALSE,NA,NA
"@grantsusse Hi Grant, you are more than welcome to take items from your online order into store for an exchange. Have a great day!",FALSE,0,"grantsusse",2019-05-31 16:20:36,FALSE,"1134195437005672453","1134494897162137600","565046418","<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>","hm",0,FALSE,FALSE,NA,NA
"@anyone_butyou Hi, our Hanley store does not currently offer the click and collect service. We will be sure to pass… https://t.co/HS9QFrV419",FALSE,1,"anyone_butyou",2019-05-31 16:09:54,TRUE,"1134186815194374144","1134492205001904129","172381726","<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>","hm",0,FALSE,FALSE,NA,NA
"@JoseLuisCarb Hi! Of course you can! You can just drop the items in the recycling box at your local store. You can… https://t.co/oV1vX8x80K",FALSE,0,"JoseLuisCarb",2019-05-31 16:03:47,TRUE,"1134476909008621569","1134490667227500546","2932845300","<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>","hm",0,FALSE,FALSE,NA,NA
"Don't let the beach cramp your style! Keep it classic and clean on your holiday with our new must-have beachwear fo… https://t.co/uJPTmp33Jd",FALSE,64,NA,2019-05-31 15:00:03,TRUE,NA,"1134474627684716544",NA,"<a href=""http://adobe.com"" rel=""nofollow"">Adobe® Social</a>","hm",7,FALSE,FALSE,NA,NA
"@chloealienqueen Hey Chloe, we think you look amazing. We are glad to hear you are looking forward to the launch as… https://t.co/qPpD9Ockid",FALSE,1,"chloealienqueen",2019-05-31 14:54:06,TRUE,"1134174761578356736","1134473130389442561","1046268260","<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>","hm",0,FALSE,FALSE,NA,NA
"@tylercruz310 Hey Tyler, we are so happy to hear you managed to pick up some items from our pride collection this y… https://t.co/DlGiXD53ly",FALSE,1,"tylercruz310",2019-05-31 14:35:19,TRUE,"1134161368112779264","1134468404843298818","1680196496","<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>","hm",0,FALSE,FALSE,NA,NA
"@JoseLuisCarb Hey there! We only accept returns of items that have not been washed or worn, and all the security ta… https://t.co/t4iEiabjSe",FALSE,0,"JoseLuisCarb",2019-05-31 14:06:59,TRUE,"1134150275583758336","1134461274681688065","2932845300","<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>","hm",0,FALSE,FALSE,NA,NA
"@sabcruzb Hey there. Our standard shipping takes 3-5 business days for the order to be shipped. We are more than ha… https://t.co/6bsydJ5sig",FALSE,0,"sabcruzb",2019-05-31 13:41:49,TRUE,"1134143310396891136","1134454938870984704","216887809","<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>","hm",0,FALSE,FALSE,NA,NA
"@UItr4violet Hi there! Our Student Discount offer is only for a limited time and not always available. Keep an eye… https://t.co/XClcojjFV9",FALSE,0,"sxphiejay",2019-05-31 13:26:00,TRUE,"1134131338146197506","1134450957805400067","514530369","<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>","hm",0,FALSE,FALSE,NA,NA
"@elivesf Elif merhaba, konu ile ilgili olarak 0850 390 29 00 üzerinden müºteri hizmetlerimizle iletiºime geçebilir… https://t.co/H0kX0vwZMd",FALSE,1,"elivesf",2019-05-31 09:51:00,TRUE,"1134065063411822592","1134396851652845569","2978149731","<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>","hm",0,FALSE,FALSE,NA,NA
"Our new summer arrivals for men come in tropical prints and stylish colours. Explore them all today! #HMMan… https://t.co/FQTaVtne0L",FALSE,81,NA,2019-05-31 07:00:03,TRUE,NA,"1134353830634840066",NA,"<a href=""http://adobe.com"" rel=""nofollow"">Adobe® Social</a>","hm",9,FALSE,FALSE,NA,NA
"@AmtecsLtd Hey there! We are terribly sorry to hear about this, we would be more than happy to further assist you!… https://t.co/oTwEV1P5Iz",FALSE,0,"AmtecsLtd",2019-05-31 04:38:17,TRUE,"1134191894022578176","1134318155327631363","763695265433911296","<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>","hm",0,FALSE,FALSE,NA,NA
"@EmmsieLu Hi Emma, please DM us your full name, email, and mailing address. We'd be happy to look further into this… https://t.co/MGpwVQDspK",FALSE,0,"EmmsieLu",2019-05-30 23:45:20,TRUE,"1134019175733702658","1134244433757724677","32361262","<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>","hm",0,FALSE,FALSE,NA,NA
"@kaymstephens Hi Karen! That particular jumpsuit is from a past season and fully sold out. Jumpsuits are a summer s… https://t.co/UNhbIVH5b1",FALSE,2,"kaymstephens",2019-05-30 16:53:29,TRUE,"1133887858371112960","1134140786851950594","4482295355","<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>","hm",0,FALSE,FALSE,NA,NA
"@BandySmith Hi there! Our adult Pokemon items did not make it to the UK, but we have a full menagerie of pocket mon… https://t.co/nKkaysx1UJ",FALSE,0,"BandySmith",2019-05-30 16:39:59,TRUE,"1134117225516998657","1134137391034306560","1673601410","<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>","hm",0,FALSE,FALSE,NA,NA
"@MAFEZUCE Wow what a gorgeous couple! We love this matching stripey look on you two!",FALSE,0,"MAFEZUCE",2019-05-30 16:11:27,FALSE,"1133867941722767361","1134130207034679296","393577231","<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>","hm",0,FALSE,FALSE,NA,NA
"@Korri46 Oh no! We cannot apologize enough for this. To have this sorted out please visit any store near you with i… https://t.co/EY4RfyZtBv",FALSE,0,"Korri46",2019-05-30 15:47:13,TRUE,"1133858434493890563","1134124111024836608","1904645653","<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>","hm",0,FALSE,FALSE,NA,NA
"Stay true, stay you — always! #HM https://t.co/SYfvXu8j3l https://t.co/hBDC06XDM6",FALSE,193,NA,2019-05-30 15:00:04,FALSE,NA,"1134112246383222786",NA,"<a href=""http://adobe.com"" rel=""nofollow"">Adobe® Social</a>","hm",35,FALSE,FALSE,NA,NA
"@kazanels In the instance this is not suitable we would advise to return this back to us and mark the reason why on… https://t.co/wdbe8tDHG8",FALSE,0,"kazanels",2019-05-30 13:37:54,TRUE,"1133796549157412869","1134091565020909569","27719813","<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>","hm",0,FALSE,FALSE,NA,NA
"We’re celebrating love, equality &amp; togetherness in all its vivid forms! 10% of the sales price of this collection w… https://t.co/LhaSgkXB25",FALSE,177,NA,2019-05-30 07:00:00,TRUE,NA,"1133991431952130048",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","hm",42,FALSE,FALSE,NA,NA
"@LoreZepol Que bien, no dudes en escribirnos si necesitas ayuda adicional en el futuro. !Que tengas un lindo día!",FALSE,0,"LoreZepol",2019-05-29 22:59:50,FALSE,"1133866048984211457","1133870593860919297","159234893","<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>","hm",0,FALSE,FALSE,NA,NA
"@LoreZepol Te ofrecemos una disculpa amiga. Si deseas, también puedes enviarnos un DM con más detalles. Por favor i… https://t.co/lT8ltENVli",FALSE,0,"LoreZepol",2019-05-29 22:07:02,TRUE,"1133850307362869248","1133857304393261057","159234893","<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>","hm",0,FALSE,FALSE,NA,NA
"@LoreZepol Saludos Lore, para mejor poder asistirte con tu rembolso te invitamos a que nos des una llamada al  0180… https://t.co/0hgRVAUh8x",FALSE,0,"LoreZepol",2019-05-29 21:14:18,TRUE,"1133841761678184448","1133844035238596609","159234893","<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>","hm",0,FALSE,FALSE,NA,NA
"@awinky Hey! We're always looking for the best possible locations, so please keep checking back here for the latest… https://t.co/1mP6Tp3Jxz",FALSE,0,"awinky",2019-05-29 19:53:07,TRUE,"1133734601019600897","1133823605786198018","44944034","<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>","hm",0,FALSE,FALSE,NA,NA
