,text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude,Compound,Positive,Negative,Neutral
27,"Beautiful evening in Mesa, Arizona with GREAT PATRIOTS - thank you!  #MAGARally<U+0001F1FA><U+0001F1F8>replay: ",False,48340,,2018-10-20 03:17:36,True,,1053485357734408192,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,11640,False,False,,,0.9104,0.562,0.0,0.438
28,"This was outside of the massive totally full hangar tonight in Mesa, Arizona!  #MAGA<U+0001F1FA><U+0001F1F8> ",False,89657,,2018-10-20 03:13:08,False,,1053484232138358785,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,23989,False,False,,,0.0,0.0,0.0,1.0
29,On my way - see you all shortly!  ,False,53207,,2018-10-20 01:23:25,False,,1053456620334678016,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,11555,False,False,,,0.0,0.0,0.0,1.0
30,"WOW - Mesa, Arizona! Look forward to joining everyone soon. Somethings happening!! #MAGA<U+0001F1FA><U+0001F1F8> ",False,66061,,2018-10-20 00:51:02,False,,1053448472156749824,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,16297,False,False,,,0.7513,0.311,0.0,0.689
31,This is what it is all about for the Republican Party! #JobsNotMobs ,False,82867,,2018-10-19 23:47:06,False,,1053432380860456960,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,22862,False,False,,,0.4574,0.214,0.0,0.786
32,#JobsNotMobs! ,False,72068,,2018-10-19 18:41:29,False,,1053355470449127424,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,21101,False,False,,,0.0,0.0,0.0,1.0
33,"Beto ORourke is a total lightweight compared to Ted Cruz, and he comes nowhere near representing the values and de ",False,96328,,2018-10-19 17:34:07,True,,1053338516501889025,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,26613,False,False,,,0.4019,0.124,0.0,0.876
34,Secretary of State Mike Pompeo was never given or shown a Transcript or Video of the Saudi Consulate event. FAKE NEWS!,False,79507,,2018-10-19 17:26:19,False,,1053336553391452161,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,32688,False,False,,,-0.628,0.0,0.171,0.829
35,"When referring to the USA, I will always capitalize the word Country!",False,107417,,2018-10-19 14:04:45,False,,1053285828892463109,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,20014,False,False,,,0.0,0.0,0.0,1.0
36,Congressman Andy Biggs is doing a great job for Arizona and our Country! ,False,45706,,2018-10-19 14:02:49,False,,1053285341610668034,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,11232,False,False,,,0.6588,0.268,0.0,0.732
37,#JobsNotMobs!,False,98277,,2018-10-19 03:23:02,False,,1053124336637247493,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,29558,False,False,,,0.0,0.0,0.0,1.0
38,Jon Tester says one thing to voters and does the EXACT OPPOSITE in Washington. Tester takes his orders form Pelosi ,False,76822,,2018-10-19 03:11:46,True,,1053121500151074817,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,22380,False,False,,,0.0,0.0,0.0,1.0
39,"Thank you Missoula, Montana. Get out and VOTE for  and !! #MAGA<U+0001F1FA><U+0001F1F8> ",False,45572,,2018-10-19 01:54:52,True,,1053102147888328704,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,11651,False,False,,,0.4738,0.219,0.0,0.781
40,"The only thing keeping Tester alive is he has millions and millions of dollars from outside liberals and leftists, ",False,69496,,2018-10-19 00:11:14,True,,1053076069564071936,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,17643,False,False,,,0.3818,0.126,0.0,0.874
41,"Will be landing soon. Looking forward to seeing our next Senator from Montana, Matt Rosendale. He will represent ou ",False,62006,,2018-10-19 00:04:52,True,,1053074465150578688,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,13625,False,False,,,0.0,0.0,0.0,1.0
42,Prime Minister  of Japan has been working with me to help balance out the one-sided Trade with Japan. The ,False,48086,,2018-10-18 23:49:45,True,,1053070661302669312,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,14085,False,False,,,0.4019,0.13,0.0,0.87
43,"Thank you Mexico, we look forward to working with you! ",False,78990,,2018-10-18 22:51:42,False,,1053056054295113728,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,22427,False,False,,,0.4199,0.237,0.0,0.763
44,Look forward to being there. Somethings happening! #MAGA ,False,52796,,2018-10-18 21:22:53,False,,1053033702253424640,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,14020,False,False,,,0.0,0.0,0.0,1.0
45,"Can you believe this, and what Democrats are allowing to be done to our Country? ",False,67600,,2018-10-18 20:04:03,False,,1053013864244219904,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,26407,False,False,,,0.0,0.0,0.0,1.0
46,"All Republicans support people with pre-existing conditions, and if they dont, they will after I speak to them. I ",False,98690,,2018-10-18 19:43:32,True,,1053008701026693122,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,27820,False,False,,,0.4019,0.13,0.0,0.87
47,"See you tonight Missoula, Montana! #MAGARally<U+0001F1FA><U+0001F1F8>",False,41039,,2018-10-18 16:46:09,False,,1052964059056885760,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,9861,False,False,,,0.0,0.0,0.0,1.0
48,.  outside of the West Wing after our meeting this morning in the Oval Office... ,False,35267,,2018-10-18 15:53:10,False,,1052950726907969536,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,8780,False,False,,,0.0,0.0,0.0,1.0
49,"...the Crown Prince. He is waiting for the results of the investigations being done by the Saudis and Turkey, and j ",False,36648,realDonaldTrump,2018-10-18 15:40:23,True,1.052947507238658e+18,1052947510271111170,25073877.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,7669,False,False,,,0.0,0.0,0.0,1.0
50,Secretary of State Mike Pompeo returned last night from Saudi Arabia and Turkey. I met with him this morning wherei ,False,43560,,2018-10-18 15:40:23,True,,1052947507238658049,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,9121,False,False,,,0.0,0.0,0.0,1.0
51,"Congressman  is one of the hardest working, and smartest, people in Washington. He is strong on the B ",False,53603,,2018-10-18 13:28:45,True,,1052914382986973184,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,13945,False,False,,,0.8074,0.313,0.0,0.687
52,"....The assault on our country at our Southern Border, including the Criminal elements and DRUGS pouring in, is far ",False,89904,,2018-10-18 11:45:43,True,,1052888451199262725,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,24201,False,False,,,-0.802,0.0,0.298,0.702
53,"....In addition to stopping all payments to these countries, which seem to have almost no control over their popula ",False,150636,,2018-10-18 11:35:06,True,,1052885781675687936,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,40127,False,False,,,-0.3626,0.0,0.171,0.829
54,I am watching the Democrat Party led (because they want Open Borders and existing weak laws) assault on our country ,False,84964,,2018-10-18 11:25:54,True,,1052883467430694912,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,23391,False,False,,,-0.5719,0.15,0.251,0.599
55,"Ever since his vicious and totally false statements about Admiral Ron Jackson, the highly respected White House Doc ",False,89991,,2018-10-18 02:03:35,True,,1052741954918866944,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,24211,False,False,,,0.4927,0.245,0.108,0.647
56,"This afternoon, it was my great honor to present  Sergeant Major John Canley the Medal of Honor in the East Ro ",False,55979,,2018-10-17 22:03:52,True,,1052681628240281600,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,11747,False,False,,,0.9274,0.444,0.0,0.556
57, LIVE from the White House: Sgt. Maj. John Canley becomes the 300th Marine to receive the Medal of Honor. ,False,0,,2018-10-17 20:11:53,False,,1052653446053154816,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,11204,True,False,,,0.743,0.27,0.0,0.73
58,Congressman Neal Dunn () of Florida has done an outstanding job at everything having to do with #MAGA. ,False,47316,,2018-10-17 19:36:08,True,,1052644447853453312,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,12329,False,False,,,0.6124,0.19,0.0,0.81
59,"College educated women want safety, security and healthcare protections  very much along with financial and econom ",False,101034,,2018-10-17 19:24:44,True,,1052641581650640903,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,23189,False,False,,,0.6705,0.317,0.0,0.683
60,,False,37781,,2018-10-17 17:52:36,False,,1052618395722559488,,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",realDonaldTrump,9560,False,False,,,0.0,0.0,0.0,0.0
61,,False,33896,,2018-10-17 17:41:26,False,,1052615582560923648,,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",realDonaldTrump,8535,False,False,,,0.0,0.0,0.0,0.0
62,,False,39272,,2018-10-17 17:38:17,False,,1052614789828993024,,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",realDonaldTrump,10908,False,False,,,0.0,0.0,0.0,0.0
63,,False,33785,,2018-10-17 17:29:30,False,,1052612579099521024,,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",realDonaldTrump,8376,False,False,,,0.0,0.0,0.0,0.0
64,President Donald J. Trump is Following Through on His Promise to Cut Burdensome Red Tape and Unleash the American ,False,35636,,2018-10-17 17:18:53,True,,1052609907344715777,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,8948,False,False,,,-0.3818,0.099,0.211,0.69
65," You can cast your ballot before Election Day in:
<U+27A1><U+FE0F>KS
<U+27A1><U+FE0F>NC
<U+27A1><U+FE0F>TN
Get out and vote <U+27A1><U+FE0F>  ",False,0,,2018-10-17 17:11:48,False,,1052608125839265792,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,6459,True,False,,,0.0,0.0,0.0,1.0
66," TODAY is the LAST day to register to vote in Massachusetts and Wisconsin!
Register today <U+27A1><U+FE0F>  ",False,0,,2018-10-17 17:11:45,False,,1052608114346926081,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,4600,True,False,,,0.0,0.0,0.0,1.0
67,"Republicans must make the horrendous, weak and outdated immigration laws, and the Border, a part of the Midterms!",False,66664,,2018-10-17 13:48:25,False,,1052556944068755456,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,17519,False,False,,,-0.7901,0.0,0.304,0.696
68,"Hard to believe that with thousands of people from South of the Border, walking unimpeded toward our country in the ",False,85898,,2018-10-17 13:45:33,True,,1052556222459727872,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,25615,False,False,,,-0.1027,0.0,0.069,0.931
69,Network News gave Zero coverage to the Big Day the Stock Market had yesterday. ,False,59012,,2018-10-17 12:40:15,False,,1052539788190986240,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,14250,False,False,,,0.0,0.0,0.0,1.0
70,August job openings hit a record 7.14 million. Congratulations USA!,False,76115,,2018-10-17 12:31:18,False,,1052537536961306625,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,17150,False,False,,,0.636,0.318,0.0,0.682
71,AP headline was very different from my quote and meaning in the story. They just cant help themselves. FAKE NEWS!,False,59445,,2018-10-17 12:09:52,False,,1052532141941301248,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,14153,False,False,,,-0.3453,0.109,0.166,0.725
72,"Ted Cruz has done so much for Texas, including massive cuts in taxes and regulations - which has brought Texas to t ",False,80349,,2018-10-17 12:00:11,True,,1052529703800721408,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,20395,False,False,,,-0.296,0.0,0.095,0.905
73,"Watched the debate last night &amp; Beto ORourke, who wants higher taxes and far more regulations, is not in the same ",False,78549,,2018-10-17 11:52:19,True,,1052527724143763456,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,20655,False,False,,,0.0,0.0,0.0,1.0
74,Trump could be the most honest president in modern history. When you look at the real barometer of presidential tr ,False,88202,,2018-10-17 11:30:21,True,,1052522197347119104,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,22807,False,False,,,0.5563,0.159,0.0,0.841
75,"Stock Market up 548 points today. Also, GREAT jobs numbers!",False,70684,,2018-10-17 02:39:24,False,,1052388580734263297,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,13865,False,False,,,0.729,0.363,0.0,0.637
76,"Elizabeth Warren is being hammered, even by the Left. Her false claim of Indian heritage is only selling to VERY LOW I.Q. individuals!",False,92829,,2018-10-17 02:36:30,False,,1052387851088867330,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,20987,False,False,,,-0.6311,0.0,0.159,0.841
77,"Anybody entering the United States illegally will be arrested and detained, prior to being sent back to their country!",False,172013,,2018-10-17 01:24:30,False,,1052369731959820292,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,43130,False,False,,,-0.5093,0.112,0.245,0.643
78,"We have today informed the countries of Honduras, Guatemala and El Salvador that if they allow their citizens, or o ",False,135891,,2018-10-17 01:19:20,True,,1052368431201341447,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,36714,False,False,,,0.2263,0.091,0.0,0.909
79,"I will be interviewed tonight by Trish Regan on  at 8:00 P.M., right after the great Lou Dobbs!",False,45084,,2018-10-16 23:43:42,False,,1052344365442588673,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,8377,False,False,,,0.6588,0.205,0.0,0.795
80, TONIGHT:  talks 2020 election in an exclusive interview with . Don't miss the full interview on 'Trish R,False,0,,2018-10-16 23:28:44,False,,1052340597900627968,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,7267,True,False,,,0.2368,0.155,0.0,0.845
81,"WOW, John James is making headway in Michigan. We are bringing jobs back to the State, and the People of Michigan a ",False,97905,,2018-10-16 18:50:54,True,,1052270676982333442,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,27410,False,False,,,0.6739,0.178,0.0,0.822
82,"...during the call, and told me that he has already started, and will rapidly expand, a full and complete investiga ",False,44485,realDonaldTrump,2018-10-16 18:40:19,True,1.0522680119005553e+18,1052268013876064256,25073877.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,10481,False,False,,,0.3182,0.108,0.0,0.892
83,Just spoke with the Crown Prince of Saudi Arabia who totally denied any knowledge of what took place in their Turki ,False,53141,,2018-10-16 18:40:18,True,,1052268011900555265,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,14133,False,False,,,-0.4927,0.0,0.138,0.862
84,REGISTER TO ! #MAGA<U+0001F1FA><U+0001F1F8> ,False,44160,,2018-10-16 16:22:11,False,,1052233253040640001,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,13117,False,False,,,0.0,0.0,0.0,1.0
85, ,False,0,,2018-10-16 16:18:08,False,,1052232230972678145,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,11286,True,False,,,0.0,0.0,0.0,0.0
86,"Is it really possible that Bruce Ohr, whose wife Nellie was paid by Simpson and GPS Fusion for work done on the Fak ",False,83588,,2018-10-16 15:26:33,True,,1052219253384994816,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,25244,False,False,,,0.0,0.0,0.0,1.0
87,Conflict between Glen Simpsons testimony to another House Panel about his contact with Justice Department officia ,False,46836,realDonaldTrump,2018-10-16 15:18:51,True,1.0521844849410499e+18,1052217314463100928,25073877.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,13197,False,False,,,0.5267,0.185,0.0,0.815
88,Federal Judge throws out Stormy Danials lawsuit versus Trump. Trump is entitled to full legal fees.  Grea ,False,123822,,2018-10-16 15:04:32,True,,1052213711295930368,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,29192,False,False,,,0.1779,0.185,0.097,0.718
89,"Incredible number just out, 7,036,000 job openings. Astonishing - its all working! Stock Market up big on tremendo ",False,90115,,2018-10-16 14:12:06,True,,1052200515608690688,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,23171,False,False,,,0.2228,0.1,0.0,0.9
90,"For the record, I have no financial interests in Saudi Arabia (or Russia, for that matter). Any suggestion that I h ",False,78212,,2018-10-16 13:15:18,True,,1052186219696803841,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,20738,False,False,,,-0.4291,0.048,0.171,0.781
91,8X more new manufacturing jobs now than with Obama.   ,False,69369,,2018-10-16 13:08:24,False,,1052184484941049857,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,15981,False,False,,,0.0,0.0,0.0,1.0
