"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"UPDATE: IKEA Baltimore will close at 2:00 PM today, also due to weather.",FALSE,7,"IKEAUSA",2019-02-20 18:13:34,FALSE,"1098228124171550720","1098284541771419654","303827856","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","IKEAUSA",1,FALSE,FALSE,NA,NA
"UPDATE: IKEA Conshohocken will close at 12:00 PM today due to the weather.",FALSE,9,"IKEAUSA",2019-02-20 14:29:23,FALSE,"1098215463568449536","1098228124171550720","303827856","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","IKEAUSA",2,FALSE,FALSE,NA,NA
"Hej IKEA fans! Due to inclement weather, IKEA Pittsburgh will open at 12:00 PM today (2/20/19). We'll thread any ad… https://t.co/1vdLJwruxn",FALSE,30,NA,2019-02-20 13:39:05,TRUE,NA,"1098215463568449536",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","IKEAUSA",6,FALSE,FALSE,NA,NA
"Ahh, yes, the eternal question of how many towels you should own. The answer is simple: As many as you need!… https://t.co/vHOE2imP9I",FALSE,96,NA,2019-02-20 00:00:07,TRUE,NA,"1098009366274269184",NA,"<a href=""https://www.percolate.com"" rel=""nofollow"">Percolate</a>","IKEAUSA",7,FALSE,FALSE,NA,NA
"Hej IKEA fans! Due to inclement weather, IKEA Merriam will close at 7:00 PM CST today (2/19/19). We'll post any add… https://t.co/UVWr7A0ZeJ",FALSE,9,NA,2019-02-19 22:33:57,TRUE,NA,"1097987679982096385",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","IKEAUSA",2,FALSE,FALSE,NA,NA
"Also, we care about helping the community as much as you do, @Ibra_official. We’d love to partner with you to find… https://t.co/qGTC6RoUyB",FALSE,164,"IKEAUSA",2019-02-19 21:54:30,TRUE,"1097977389940920322","1097977753515839488","303827856","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","IKEAUSA",20,FALSE,FALSE,NA,NA
"Hej, @Ibra_official ! We hear you love IKEA, so we’re giving you free meatballs for life. Seriously, visit the… https://t.co/2qkHpZue1O",FALSE,680,NA,2019-02-19 21:53:03,TRUE,NA,"1097977389940920322",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","IKEAUSA",208,FALSE,FALSE,NA,NA
"IKEA wants to help people to a better life at home through cleaner air. Introducing the air purifying curtain GUNRI… https://t.co/QkNvrSQBjq",FALSE,45,NA,2019-02-19 20:25:44,TRUE,NA,"1097955415608840192",NA,"<a href=""https://www.percolate.com"" rel=""nofollow"">Percolate</a>","IKEAUSA",14,FALSE,FALSE,NA,NA
"@The_MsNorman You're welcome.",FALSE,0,"The_MsNorman",2019-02-19 18:00:14,FALSE,"1097918573509599234","1097918798659813377","2291444348","<a href=""https://www.clarabridge.com/"" rel=""nofollow"">Clarabridge Engage</a>","IKEAUSA",0,FALSE,FALSE,NA,NA
"@The_MsNorman Thank you for making us aware of this, Lauren. We’ve contacted our Houston store team to take care this right away.  <U+0001F642>",FALSE,0,"The_MsNorman",2019-02-19 15:46:26,FALSE,"1097572986041692160","1097885126971875334","2291444348","<a href=""https://www.clarabridge.com/"" rel=""nofollow"">Clarabridge Engage</a>","IKEAUSA",0,FALSE,FALSE,NA,NA
"Sweet dreams are made of these IKEA mattresses! It's the final day to get up to 20% off mattresses over $150.… https://t.co/eA64bjdBjE",FALSE,13,NA,2019-02-18 20:00:06,TRUE,NA,"1097586575372824577",NA,"<a href=""https://www.percolate.com"" rel=""nofollow"">Percolate</a>","IKEAUSA",0,FALSE,FALSE,NA,NA
"Organize your living room to enjoy your favorite shows – and favorite art! – even more. https://t.co/ohZ0bN4MMv https://t.co/ymdlVAWb84",FALSE,24,NA,2019-02-16 00:00:11,FALSE,NA,"1096559831521972224",NA,"<a href=""https://www.percolate.com"" rel=""nofollow"">Percolate</a>","IKEAUSA",2,FALSE,FALSE,NA,NA
"Hej IKEA fans! Due to inclement weather, IKEA Merriam will close at 1:00 PM CST today (2/15/19). Check back here fo… https://t.co/WL98hKYLkm",FALSE,13,NA,2019-02-15 18:13:22,TRUE,NA,"1096472552820617216",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","IKEAUSA",4,FALSE,FALSE,NA,NA
"Designed for sleeping well and spending less. All mattresses over $150 up to 20% off for IKEA FAMILY members Februa… https://t.co/SdI55KKiB4",FALSE,16,NA,2019-02-15 17:00:32,TRUE,NA,"1096454221765869569",NA,"<a href=""https://www.percolate.com"" rel=""nofollow"">Percolate</a>","IKEAUSA",2,FALSE,FALSE,NA,NA
"BILLY is a lot more than shelving units to store books.  We see it as an empty showcase each one of can use to disp… https://t.co/kepS39N2Wj",FALSE,17,NA,2019-02-15 00:00:07,TRUE,NA,"1096197427902656512",NA,"<a href=""https://www.percolate.com"" rel=""nofollow"">Percolate</a>","IKEAUSA",3,FALSE,FALSE,NA,NA
"@janice_830 Perfect timing, Janice! Today is the grand opening of IKEA Live Oak. <U+2728> Come visit us soon!",FALSE,3,"Janice_830",2019-02-13 17:03:20,FALSE,"1095697565352374273","1095730150577238016","32596847","<a href=""https://www.clarabridge.com/"" rel=""nofollow"">Clarabridge Engage</a>","IKEAUSA",0,FALSE,FALSE,NA,NA
"Stylish lights for those longer nights. IKEA FAMILY members save up to 20% on all table lamps February 13 - 24.… https://t.co/T6j5tysuL4",FALSE,24,NA,2019-02-13 17:00:14,TRUE,NA,"1095729372248428544",NA,"<a href=""https://www.percolate.com"" rel=""nofollow"">Percolate</a>","IKEAUSA",6,FALSE,FALSE,NA,NA
"@RaraHawk Thanks for making us aware of this. Could you please send us a DM with your order number and more details… https://t.co/aMGRAofwnQ",FALSE,0,"RaraHawk",2019-02-13 16:14:07,TRUE,"1095050611786166272","1095717765988708352","272455298","<a href=""https://www.clarabridge.com/"" rel=""nofollow"">Clarabridge Engage</a>","IKEAUSA",0,FALSE,FALSE,NA,NA
"@dylanlf We know there's nothing quite like a grand opening, but remember, we're in Live Oak for the long haul. <U+0001F60E> W… https://t.co/DNlfe9hG51",FALSE,2,"dylanlf",2019-02-13 14:31:00,TRUE,"1095674639521669122","1095691815234297856","52939367","<a href=""https://www.clarabridge.com/"" rel=""nofollow"">Clarabridge Engage</a>","IKEAUSA",2,FALSE,FALSE,NA,NA
"Hej IKEA fans! IKEA Paramus will close at 7:00 P.M. EST today (2/12/19) due to inclement weather. Please check back here for any updates!",FALSE,6,"IKEAUSA",2019-02-12 22:22:38,FALSE,"1095378520950407170","1095448119762923525","303827856","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","IKEAUSA",1,FALSE,FALSE,NA,NA
"@Kelsey_Louise92 You're welcome, Kelsey! Let us know if we can be of further assistance. We're here to help.",FALSE,1,"Kelsey_Louise92",2019-02-12 20:25:52,FALSE,"1095417568595083264","1095418733387022336","2750260765","<a href=""https://www.clarabridge.com/"" rel=""nofollow"">Clarabridge Engage</a>","IKEAUSA",0,FALSE,FALSE,NA,NA
"Are you ready to stop dreaming of an affordable mattress designed to comfort all your unique tosses and turns, and… https://t.co/OjZAsoH1iO",FALSE,16,NA,2019-02-12 20:00:11,TRUE,NA,"1095412267955286016",NA,"<a href=""https://www.percolate.com"" rel=""nofollow"">Percolate</a>","IKEAUSA",2,FALSE,FALSE,NA,NA
"Hej IKEA fans! IKEA New Haven will close at 5:00 PM EST today (2/12/19) due to inclement weather.  We'll post any a… https://t.co/Mh9dHs2DjO",FALSE,10,NA,2019-02-12 17:46:05,TRUE,NA,"1095378520950407170",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","IKEAUSA",3,FALSE,FALSE,NA,NA
"There’s a difference between throwing your things in the closet and getting organized. Why hide all your cool stuff… https://t.co/OFkO6fLcMp",FALSE,28,NA,2019-02-12 17:00:04,TRUE,NA,"1095366942334971904",NA,"<a href=""https://www.percolate.com"" rel=""nofollow"">Percolate</a>","IKEAUSA",7,FALSE,FALSE,NA,NA
"Hej IKEA fans! The restaurant and bistro at IKEA West Sacramento will be closed until further notice for renovation… https://t.co/Gzb7SmuP7R",FALSE,12,NA,2019-02-11 18:01:57,TRUE,NA,"1095020126934614016",NA,"<a href=""https://www.clarabridge.com/"" rel=""nofollow"">Clarabridge Engage</a>","IKEAUSA",2,FALSE,FALSE,NA,NA
"@theotherlinh Thanks for bringing this to our attention. Could you please DM us with the exact location of the miss… https://t.co/60RdQar83s",FALSE,0,"theotherlinh",2019-02-10 22:29:11,TRUE,"1094273066711035905","1094724992087064576","14987202","<a href=""https://www.clarabridge.com/"" rel=""nofollow"">Clarabridge Engage</a>","IKEAUSA",0,FALSE,FALSE,NA,NA
"Hej! IKEA Portland will be closed today due to winter weather (2/9/19). All updates will be threaded to this tweet. Stay safe &amp; warm!",FALSE,16,NA,2019-02-09 17:10:02,FALSE,NA,"1094282285933838336",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","IKEAUSA",5,FALSE,FALSE,NA,NA
"UPDATE: IKEA Renton will remain closed today (2/9/19). We'll continue to add any further updates to this thread!",FALSE,10,"IKEAUSA",2019-02-09 17:06:46,FALSE,"1094001139530588163","1094281466199064577","303827856","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","IKEAUSA",3,FALSE,FALSE,NA,NA
"Hej IKEA fans! Due to inclement weather, IKEA Renton will close at 4:00 PM PST today (2/8/19). Please check back he… https://t.co/UtRZWrXIix",FALSE,12,NA,2019-02-08 22:32:51,TRUE,NA,"1094001139530588163",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","IKEAUSA",2,FALSE,FALSE,NA,NA
"Try Click &amp; Collect today! Buy online, pick up in store - at a time, that's convenient for you.  It's just $5!… https://t.co/3ylRge98az",FALSE,10,NA,2019-02-08 17:00:06,TRUE,NA,"1093917396845223936",NA,"<a href=""https://www.percolate.com"" rel=""nofollow"">Percolate</a>","IKEAUSA",0,FALSE,FALSE,NA,NA
"BILLY is celebrating its 40th birthday this year and it looks better than ever.  Simple, adaptable and affordable,… https://t.co/32ANmbtdUG",FALSE,44,NA,2019-02-07 00:00:12,TRUE,NA,"1093298343810224128",NA,"<a href=""https://www.percolate.com"" rel=""nofollow"">Percolate</a>","IKEAUSA",4,FALSE,FALSE,NA,NA
"Hej IKEA fans! Please note that IKEA Portland will close at 8:00 PM PST today (2/6/19). We'll post updates here as… https://t.co/88JMm9pE5s",FALSE,13,NA,2019-02-06 18:04:02,TRUE,NA,"1093208711391334405",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","IKEAUSA",1,FALSE,FALSE,NA,NA
"@Fraguirre2112 Hej Fabian! Unfortunately, this soft toy isn't apart of this year's product line. However, you can f… https://t.co/LhRWXqo88G",FALSE,0,NA,2019-02-05 00:40:34,TRUE,NA,"1092583728218628096",NA,"<a href=""https://www.clarabridge.com/"" rel=""nofollow"">Clarabridge Engage</a>","IKEAUSA",0,FALSE,FALSE,NA,NA
"@ericsson_marcus @hinchtown @spmindycar @indycar Is there anything you can't do?! We wish you the best of luck this season! <U+0001F3CE><U+FE0F><U+0001F4A8>",FALSE,101,"Ericsson_Marcus",2019-02-04 22:22:13,FALSE,"1092488061429211136","1092548911695347712","402629721","<a href=""https://www.clarabridge.com/"" rel=""nofollow"">Clarabridge Engage</a>","IKEAUSA",5,FALSE,FALSE,NA,NA
"Hej IKEA fans! IKEA Renton will be closed today (2/4/19) due to inclement weather. The store will reopen tomorrow (… https://t.co/AgWRW12BOF",FALSE,14,NA,2019-02-04 18:15:35,TRUE,NA,"1092486843688464384",NA,"<a href=""https://www.clarabridge.com/"" rel=""nofollow"">Clarabridge Engage</a>","IKEAUSA",2,FALSE,FALSE,NA,NA
"Hej IKEA fans! IKEA Atlanta is closed for the rest of the day (2/3/19) and will reopen tomorrow (2/4/19) with norma… https://t.co/QBMm3uBx7N",FALSE,16,NA,2019-02-03 21:58:50,TRUE,NA,"1092180638516559872",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","IKEAUSA",1,FALSE,FALSE,NA,NA
"UPDATE: IKEA Columbus will reopen tomorrow (2/3/19) with normal business hours from 10:00 AM - 8:00 PM EST.",FALSE,17,"IKEAUSA",2019-02-02 22:17:49,FALSE,"1091688624159186945","1091823026675552256","303827856","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","IKEAUSA",3,FALSE,FALSE,NA,NA
"UPDATE: IKEA Columbus will remained closed today (2/2/2019). We'll continue to provide updates within this thread!",FALSE,13,"IKEAUSA",2019-02-02 13:23:45,FALSE,"1091481396927967234","1091688624159186945","303827856","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","IKEAUSA",3,FALSE,FALSE,NA,NA
"Hej IKEA fans! IKEA Columbus will be closed for the rest of today (2/1/2019) due to a water main break. Please chec… https://t.co/Nw1PbvWKyB",FALSE,18,NA,2019-02-01 23:40:18,TRUE,NA,"1091481396927967234",NA,"<a href=""https://www.clarabridge.com/"" rel=""nofollow"">Clarabridge Engage</a>","IKEAUSA",6,FALSE,FALSE,NA,NA
"Better storage solutions make tidying up after play time quicker so there’s more time to focus on homework.… https://t.co/93jme8b5aO",FALSE,22,NA,2019-01-31 17:00:06,TRUE,NA,"1091018293731676160",NA,"<a href=""https://www.percolate.com"" rel=""nofollow"">Percolate</a>","IKEAUSA",3,FALSE,FALSE,NA,NA
"@LincolnV We're sorry to hear about your experience with us. We want our customers to have a positive experience in… https://t.co/WaLumfOxpw",FALSE,0,"LincolnV",2019-01-30 21:04:08,TRUE,"1090025266439540736","1090717320299888644","31896577","<a href=""https://www.clarabridge.com/"" rel=""nofollow"">Clarabridge Engage</a>","IKEAUSA",0,FALSE,FALSE,NA,NA
"UPDATE: IKEA Oak Creek will open today (1/30/19) with modified hours: 10:00 AM - 5:00 PM CST.",FALSE,6,"IKEAUSA",2019-01-30 15:20:03,FALSE,"1090376357551460352","1090630729241907200","303827856","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","IKEAUSA",1,FALSE,FALSE,NA,NA
"UPDATE: IKEA Oak Creek will close at 6:00 PM CST today (1/29/19). They'll reopen tomorrow (1/30/19) with modified h… https://t.co/nkzoP6lryI",FALSE,4,"IKEAUSA",2019-01-29 22:29:16,TRUE,"1090373310599303169","1090376357551460352","303827856","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","IKEAUSA",1,FALSE,FALSE,NA,NA
"UPDATE: IKEA Twin Cities will close at 6:00 PM CST today (1/29/19). They'll reopen  tomorrow (1/30/19) with modifie… https://t.co/hMwokGlhdc",FALSE,6,"IKEAUSA",2019-01-29 22:17:10,TRUE,"1090339447210684416","1090373310599303169","303827856","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","IKEAUSA",1,FALSE,FALSE,NA,NA
"UPDATE: IKEA Fishers will be closed tomorrow (1/30/19) and will reopen with normal business hours on Thursday (1/31/19).",FALSE,7,"IKEAUSA",2019-01-29 20:02:36,FALSE,"1090328766755336192","1090339447210684416","303827856","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","IKEAUSA",2,FALSE,FALSE,NA,NA
"@anguish_twt @beveragegod Thanks for reaching out! ""Hej"" means ""Hello"" in Swedish. We hope this helps!",FALSE,0,"anguish_twt",2019-01-29 19:46:07,FALSE,"1090332152682684416","1090335300382060548","1090294546599215110","<a href=""https://www.clarabridge.com/"" rel=""nofollow"">Clarabridge Engage</a>","IKEAUSA",0,FALSE,FALSE,NA,NA
"UPDATE: IKEA Schaumburg will be closed tomorrow (1/30/19) and will reopen with normal business hours on Thursday (1… https://t.co/itkiNHlSYV",FALSE,8,"IKEAUSA",2019-01-29 19:20:09,TRUE,"1090301562239545345","1090328766755336192","303827856","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","IKEAUSA",2,FALSE,FALSE,NA,NA
"Hej IKEA fans! IKEA Bolingbrook will close at 6:00 PM CST today (1/29/19) due to inclement weather. They will remai… https://t.co/F8RtKjQNNt",FALSE,10,NA,2019-01-29 17:32:03,TRUE,NA,"1090301562239545345",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","IKEAUSA",4,FALSE,FALSE,NA,NA
"@autografmusic Sounds like a good night to us! <U+0001F499><U+0001F49B>",FALSE,1,"AutografMusic",2019-01-29 14:19:43,FALSE,"1090093170333966336","1090253158037757952","1569169466","<a href=""https://www.clarabridge.com/"" rel=""nofollow"">Clarabridge Engage</a>","IKEAUSA",0,FALSE,FALSE,NA,NA
"UPDATE: IKEA Oak Creek and IKEA Canton will reopen today (1/29/19) with normal business hours. We appreciate your patience with us!",FALSE,8,"IKEAUSA",2019-01-29 13:54:30,FALSE,"1089938777802461185","1090246811426668545","303827856","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","IKEAUSA",1,FALSE,FALSE,NA,NA
"UPDATE: IKEA Canton will be closing today (1/28/19) at 2:00 PM EST. Please check back here for updates!",FALSE,11,"IKEAUSA",2019-01-28 17:30:29,FALSE,"1089907057598320640","1089938777802461185","303827856","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","IKEAUSA",3,FALSE,FALSE,NA,NA
"Hej IKEA fans! IKEA Oak Creek will be closed today (1/28/19) due to inclement weather. The store will reopen tomorr… https://t.co/0CbLF66IiP",FALSE,19,NA,2019-01-28 15:24:26,TRUE,NA,"1089907057598320640",NA,"<a href=""https://www.clarabridge.com/"" rel=""nofollow"">Clarabridge Engage</a>","IKEAUSA",2,FALSE,FALSE,NA,NA
"Only three more days to get up to 15% off custom quartz countertops! Now’s the time to dream big and upgrade your k… https://t.co/l8Qruu9q6W",FALSE,10,NA,2019-01-25 17:00:06,TRUE,NA,"1088843967653806080",NA,"<a href=""https://www.percolate.com"" rel=""nofollow"">Percolate</a>","IKEAUSA",0,FALSE,FALSE,NA,NA
"UPDATE: The IKEA Charlotte Restaurant and Bistro will open today (1/24/19) at 11:00 AM. Breakfast will not be serve… https://t.co/G8N27ADgro",FALSE,12,NA,2019-01-24 16:02:53,TRUE,NA,"1088467181447401473",NA,"<a href=""https://www.clarabridge.com/"" rel=""nofollow"">Clarabridge Engage</a>","IKEAUSA",5,FALSE,FALSE,NA,NA
"UPDATE: The IKEA Charlotte Restaurant and Bistro will remain closed today (1/24/19) until further notice. We apprec… https://t.co/DEk8trVihE",FALSE,8,"IKEAUSA",2019-01-24 13:37:24,TRUE,"1088184916846829576","1088430568138780673","303827856","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","IKEAUSA",2,FALSE,FALSE,NA,NA
"Hej IKEA fans! Due to technical difficulties, the IKEA Charlotte Restaurant and Bistro will be closed for the remai… https://t.co/UZ5hl2BsPt",FALSE,13,NA,2019-01-23 21:21:16,TRUE,NA,"1088184916846829576",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","IKEAUSA",2,FALSE,FALSE,NA,NA
"UPDATE: IKEA Atlanta has reopened. We appreciate your patience with us!",FALSE,15,"IKEAUSA",2019-01-21 18:03:32,FALSE,"1087367380555255811","1087410382493442049","303827856","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","IKEAUSA",3,FALSE,FALSE,NA,NA
"Hej IKEA fans! IKEA Atlanta is closed until further notice due to technical difficulties. We'll post updates here a… https://t.co/HAiWyrw1nG",FALSE,21,NA,2019-01-21 15:12:40,TRUE,NA,"1087367380555255811",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","IKEAUSA",6,FALSE,FALSE,NA,NA
"@dcaplick Thanks for bringing this to our attention, Debra. We've reported this issue, and we're currently working… https://t.co/1tC5ndoUgZ",FALSE,0,"dcaplick",2019-01-20 17:19:10,TRUE,"1086300234785918976","1087036828887191553","16987317","<a href=""https://www.clarabridge.com/"" rel=""nofollow"">Clarabridge Engage</a>","IKEAUSA",0,FALSE,FALSE,NA,NA
"UPDATE: IKEA Fishers will reopen today (1/20/19) with normal business hours: 10:00 AM - 8:00 PM.",FALSE,8,"IKEAUSA",2019-01-20 15:16:44,FALSE,"1086991809266573312","1087006015026089984","303827856","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","IKEAUSA",1,FALSE,FALSE,NA,NA
"Hej! Due to inclement weather today (1/20/19), the following stores have updated hours. Additional updates will be… https://t.co/xyqN8Mqivk",FALSE,9,"IKEAUSA",2019-01-20 14:20:17,TRUE,"1086770625174212614","1086991809266573312","303827856","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","IKEAUSA",1,FALSE,FALSE,NA,NA
"Hej! Due to inclement weather, IKEA Fishers will be closing today (1/19/19) at 7:30 PM EST. Feel free to start your… https://t.co/TIjBG0AybW",FALSE,19,NA,2019-01-19 23:41:22,TRUE,NA,"1086770625174212614",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","IKEAUSA",2,FALSE,FALSE,NA,NA
"Today is the IKEA Get Organized Event! Join us 9:30am–3pm for special offers, workshops and a free giveaway. Get yo… https://t.co/jY3f7eIvhN",FALSE,27,NA,2019-01-19 14:00:07,TRUE,NA,"1086624348889378817",NA,"<a href=""https://www.percolate.com"" rel=""nofollow"">Percolate</a>","IKEAUSA",5,FALSE,FALSE,NA,NA
"Need a comfortable place to sit and a stylish decluttering solution? We have several multi-use furniture options pe… https://t.co/wuctG2xTiF",FALSE,25,NA,2019-01-18 20:00:05,TRUE,NA,"1086352549408473089",NA,"<a href=""https://www.percolate.com"" rel=""nofollow"">Percolate</a>","IKEAUSA",2,FALSE,FALSE,NA,NA
"Take your organization to the next level - with TV benches for all styles. IKEA FAMILY members save up to 20% on se… https://t.co/OK0r6ncDcW",FALSE,23,NA,2019-01-18 17:00:14,TRUE,NA,"1086307285729607681",NA,"<a href=""https://www.percolate.com"" rel=""nofollow"">Percolate</a>","IKEAUSA",5,FALSE,FALSE,NA,NA
"So you watched @mariekondo’s @netflix show and you’re ready to KonMari your home. Well, you’re in luck because… https://t.co/IbPKmxOg6m",FALSE,34,NA,2019-01-17 17:00:11,TRUE,NA,"1085944887206326272",NA,"<a href=""https://www.percolate.com"" rel=""nofollow"">Percolate</a>","IKEAUSA",9,FALSE,FALSE,NA,NA
"CORRECTION: IKEA Portland will close at 6:00 PM today (1/16/19) to celebrate the holidays with their co-workers.",FALSE,3,"IKEAUSA",2019-01-16 21:25:07,FALSE,"1085529299287977984","1085649172324278274","303827856","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","IKEAUSA",1,FALSE,FALSE,NA,NA
"Get up to 15% off all custom quartz countertops now through January 27. Don’t miss this chance to make your dream k… https://t.co/1iRyxT2wGQ",FALSE,6,NA,2019-01-16 20:00:06,TRUE,NA,"1085627776315514881",NA,"<a href=""https://www.percolate.com"" rel=""nofollow"">Percolate</a>","IKEAUSA",1,FALSE,FALSE,NA,NA
"Smart organization meets fresh inspiration. IKEA FAMILY members save up to 20% on all chests of drawers from Januar… https://t.co/WXjjikiLB3",FALSE,24,NA,2019-01-16 17:00:09,TRUE,NA,"1085582490104786944",NA,"<a href=""https://www.percolate.com"" rel=""nofollow"">Percolate</a>","IKEAUSA",2,FALSE,FALSE,NA,NA
"UPDATE: Today (1/16/19), IKEA Atlanta and IKEA Portland will close at 5:00 PM (in their respective time zones) to c… https://t.co/GTzlOC5k1r",FALSE,2,"IKEAUSA",2019-01-16 13:28:47,TRUE,"1085167845183549441","1085529299287977984","303827856","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","IKEAUSA",1,FALSE,FALSE,NA,NA
"Don’t miss the IKEA Get Organized Event January 19, 9:30am–3pm, for special offers, workshops and a free giveaway.… https://t.co/yEyBM84LiF",FALSE,12,NA,2019-01-15 17:00:05,TRUE,NA,"1085220087496208384",NA,"<a href=""https://www.percolate.com"" rel=""nofollow"">Percolate</a>","IKEAUSA",0,FALSE,FALSE,NA,NA
"UPDATE: IKEA Renton will close at 6:00 PM today (1/15/19) to celebrate the holidays with their co-workers.",FALSE,7,"IKEAUSA",2019-01-15 13:32:30,FALSE,"1084810008993452032","1085167845183549441","303827856","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","IKEAUSA",2,FALSE,FALSE,NA,NA
"UPDATE: IKEA College Park is closed today (1/14/19) as of 3:00 PM EST. Please check back here for any updates!",FALSE,6,"IKEAUSA",2019-01-14 20:03:58,FALSE,"1084808511807201287","1084903973776248832","303827856","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","IKEAUSA",2,FALSE,FALSE,NA,NA
"Two quick facts about KALLAX shelving units: 
1. They’re the perfect storage solution for any room. 
2. Select KALL… https://t.co/DKOArUvpED",FALSE,31,NA,2019-01-14 17:00:09,TRUE,NA,"1084857715652874253",NA,"<a href=""https://www.percolate.com"" rel=""nofollow"">Percolate</a>","IKEAUSA",6,FALSE,FALSE,NA,NA
"UPDATE: IKEA Oak Creek will close at 5:00 PM today (1/14/19) to celebrate the holidays with their co-workers.",FALSE,8,"IKEAUSA",2019-01-14 13:50:35,FALSE,"1084433472226316288","1084810008993452032","303827856","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","IKEAUSA",2,FALSE,FALSE,NA,NA
"UPDATE: All US stores will reopen today (1/14/19), including our Customer Support Center (and the Social Customer C… https://t.co/dPQ7YSbZgy",FALSE,8,"IKEAUSA",2019-01-14 13:44:38,TRUE,"1084497089890004992","1084808511807201287","303827856","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","IKEAUSA",3,FALSE,FALSE,NA,NA
"UPDATE: The IKEA Customer Support Center (including the Social Customer Care team), will remain closed today (1/13/… https://t.co/gB6x9zTR2w",FALSE,6,"IKEAUSA",2019-01-13 17:07:09,TRUE,"1084473414910382083","1084497089890004992","303827856","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","IKEAUSA",1,FALSE,FALSE,NA,NA
"UPDATE: IKEA College Park and IKEA Woodbridge will be opening at 11:00 AM EST today (1/13/19).",FALSE,6,"IKEAUSA",2019-01-13 15:33:05,FALSE,"1084429554943488002","1084473414910382083","303827856","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","IKEAUSA",2,FALSE,FALSE,NA,NA
"UPDATE: IKEA Columbus will close at 7:00 PM and IKEA Twin Cities will close at 6:00 PM today (1/13/19) to celebrate… https://t.co/CBrfAPQnes",FALSE,9,"IKEAUSA",2019-01-13 12:54:22,TRUE,"1082989564388667394","1084433472226316288","303827856","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","IKEAUSA",2,FALSE,FALSE,NA,NA
"UPDATE: Due to inclement weather, the IKEA Customer Support Center (including the Social Customer Care team) will o… https://t.co/d7zb2j6C8E",FALSE,2,"IKEAUSA",2019-01-13 12:38:48,TRUE,"1084184772639948801","1084429554943488002","303827856","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","IKEAUSA",2,FALSE,FALSE,NA,NA
"UPDATE: IKEA Fishers will close at 5:00 PM EST today (1/12/19).",FALSE,4,"IKEAUSA",2019-01-12 20:26:07,FALSE,"1084175815846346754","1084184772639948801","303827856","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","IKEAUSA",3,FALSE,FALSE,NA,NA
