"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"RT @MSFTGameStack: #GDC20 was postponed, but our sessions couldn’t be held back. Get ready for #GameStackLive, streaming live March 17—Marc…",FALSE,0,NA,2020-03-09 16:48:31,FALSE,NA,"1237057688741150723",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Microsoft",430,TRUE,FALSE,NA,NA
"This #InternationalWomensDay, we’re celebrating the trailblazers who inspire all of us to break down the barriers t… https://t.co/mKlcknF04i",FALSE,1705,NA,2020-03-08 17:01:29,TRUE,NA,"1236698565235392512",NA,"<a href=""https://prod2.sprinklr.com"" rel=""nofollow"">Sprinklr Publisher</a>","Microsoft",271,FALSE,FALSE,NA,NA
"RT @Lindsay_Rae_M: As with any dimension of identity, the way women experience the world depends on larger context. This #IWD2020, I’m refl…",FALSE,0,NA,2020-03-08 16:52:37,FALSE,NA,"1236696334217826306",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Microsoft",42,TRUE,FALSE,NA,NA
"March is #WomensHistoryMonth.<U+0001F469>

Get to know the incredible accomplishments of these Nobel Prize-winning women who c… https://t.co/avyz1h25T5",FALSE,269,NA,2020-03-06 23:45:00,TRUE,NA,"1236075337513123841",NA,"<a href=""https://prod2.sprinklr.com"" rel=""nofollow"">Sprinklr Publisher</a>","Microsoft",86,FALSE,FALSE,NA,NA
"Quantum computing is transforming the world on a molecular level. <U+0001F9EC><U+0001F52C>

Tune in next Friday at 9AM PT for a new episo… https://t.co/a9L8x9JUqS",FALSE,259,NA,2020-03-06 19:20:38,TRUE,NA,"1236008810130681856",NA,"<a href=""https://prod2.sprinklr.com"" rel=""nofollow"">Sprinklr Publisher</a>","Microsoft",64,FALSE,FALSE,NA,NA
"RT @satyanadella: We are committed to making public health our top priority, while also addressing the economic and societal impact of COVI…",FALSE,0,NA,2020-03-06 17:04:16,FALSE,NA,"1235974491894738944",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Microsoft",1019,TRUE,FALSE,NA,NA
"RT @chriscapossela: With the impact many are experiencing from COVID-19, it’s more important than ever that people everywhere are able to s…",FALSE,0,NA,2020-03-05 23:45:00,FALSE,NA,"1235712948892385280",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Microsoft",203,TRUE,FALSE,NA,NA
"What if we could talk to plants? That's exactly the question Project Florence explores.<U+0001F331>

Dig in:… https://t.co/kW1oSoHlNz",FALSE,161,NA,2020-03-05 22:45:24,TRUE,NA,"1235697951504093184",NA,"<a href=""https://prod2.sprinklr.com"" rel=""nofollow"">Sprinklr Publisher</a>","Microsoft",34,FALSE,FALSE,NA,NA
"Microsoft's Saifya Miller found a passion sweet spot at the intersection of fashion, media and #technology. <U+0001F9F5><U+0001F457>

Lea… https://t.co/dzYoKFbI8C",FALSE,139,NA,2020-03-05 18:45:00,TRUE,NA,"1235637452578185218",NA,"<a href=""https://prod2.sprinklr.com"" rel=""nofollow"">Sprinklr Publisher</a>","Microsoft",27,FALSE,FALSE,NA,NA
"What if we could talk to plants? That's exactly the question Project Florence explores.<U+0001F331>

Dig in:… https://t.co/07icVrITea",FALSE,198,NA,2020-03-04 23:30:25,TRUE,NA,"1235346892638302209",NA,"<a href=""https://prod2.sprinklr.com"" rel=""nofollow"">Sprinklr Publisher</a>","Microsoft",42,FALSE,FALSE,NA,NA
"Asta Roseway, principal research designer for Microsoft Research, is a fusionist - bringing together #art, research… https://t.co/oeydM3fPDw",FALSE,138,NA,2020-03-04 19:00:00,TRUE,NA,"1235278840349548544",NA,"<a href=""https://prod2.sprinklr.com"" rel=""nofollow"">Sprinklr Publisher</a>","Microsoft",36,FALSE,FALSE,NA,NA
"RT @Microsoft365: Hear from one of our own employees on her experience of working remotely and what she’s learned in these challenging time…",FALSE,0,NA,2020-03-04 00:02:57,FALSE,NA,"1234992693438103553",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Microsoft",92,TRUE,FALSE,NA,NA
"It's #WorldWildlifeDay. <U+0001F412>

Learn how we're using technology to make the world a better place for all species:… https://t.co/95vTTQ87pr",FALSE,238,NA,2020-03-03 23:45:22,TRUE,NA,"1234988267746947072",NA,"<a href=""https://prod2.sprinklr.com"" rel=""nofollow"">Sprinklr Publisher</a>","Microsoft",67,FALSE,FALSE,NA,NA
"RT @MicrosoftTeams: We’re taking teamwork to the gridiron! #MicrosoftTeams will be included in our technology collaboration with the @NFL,…",FALSE,0,NA,2020-03-03 22:51:16,FALSE,NA,"1234974652151107584",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Microsoft",62,TRUE,FALSE,NA,NA
"Today, we're proud to announce a multi-year expansion of our @NFL partnership. 

We look forward to continuing to i… https://t.co/o3hxrrk4bF",FALSE,184,NA,2020-03-03 21:40:00,TRUE,NA,"1234956716342759425",NA,"<a href=""https://prod2.sprinklr.com"" rel=""nofollow"">Sprinklr Publisher</a>","Microsoft",41,FALSE,FALSE,NA,NA
"RT @Microsoft365: Announcing an expansion of our partnership with the @NFL to bring the collaborative capabilities of @MicrosoftTeams to th…",FALSE,0,NA,2020-03-03 17:33:33,FALSE,NA,"1234894695509057538",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Microsoft",131,TRUE,FALSE,NA,NA
"RT @MSFTIssues: Imagine managing an environmental crisis without a detailed map of the area affected. <U+0001F5FA><U+FE0F> 

That’s where The Humanitarian Op…",FALSE,0,NA,2020-03-03 00:15:00,FALSE,NA,"1234633335860858880",NA,"<a href=""https://prod2.sprinklr.com"" rel=""nofollow"">Sprinklr Publisher</a>","Microsoft",58,TRUE,FALSE,NA,NA
"After returning from maternity leave, Daniela found a way to make #AI work for her.

Learn how: https://t.co/gGJntoLdmy",FALSE,128,NA,2020-03-02 21:15:00,FALSE,NA,"1234588037184720899",NA,"<a href=""https://prod2.sprinklr.com"" rel=""nofollow"">Sprinklr Publisher</a>","Microsoft",35,FALSE,FALSE,NA,NA
"RT @Xbox: Beauty and power.

Pre-order the Phantom Magenta Controller today: https://t.co/9BvUX3cIMK https://t.co/wN47CzuHqP",FALSE,0,NA,2020-03-02 19:39:45,FALSE,NA,"1234564066246455296",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Microsoft",840,TRUE,FALSE,NA,NA
"RT @MSFTIssues: <U+2705> Transparency
<U+2705> Inclusion
<U+2705> Responsibility
<U+2705> Impartiality
<U+2705> Reliability
<U+2705> Security and privacy

These are the six principl…",FALSE,0,NA,2020-03-02 18:34:54,FALSE,NA,"1234547746473791488",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Microsoft",91,TRUE,FALSE,NA,NA
"Shy Averett has always been a champion of #community. When she learned about Flint's water crisis, she knew she had… https://t.co/tPwDmPK98E",FALSE,139,NA,2020-02-29 00:45:00,TRUE,NA,"1233553721675649024",NA,"<a href=""https://prod2.sprinklr.com"" rel=""nofollow"">Sprinklr Publisher</a>","Microsoft",36,FALSE,FALSE,NA,NA
"“The accessibility really shows a commitment from the game developers that they care about their audience and they… https://t.co/bEPcUBSMp3",FALSE,160,NA,2020-02-28 22:55:00,TRUE,NA,"1233526039692955648",NA,"<a href=""https://prod2.sprinklr.com"" rel=""nofollow"">Sprinklr Publisher</a>","Microsoft",26,FALSE,FALSE,NA,NA
"Discover the #students and professors pushing quantum computing forward in the latest episode of #QuantumImpact. <U+2B07><U+FE0F>… https://t.co/KxvVRdYx8T",FALSE,208,NA,2020-02-28 18:25:19,TRUE,NA,"1233458171466960897",NA,"<a href=""https://prod2.sprinklr.com"" rel=""nofollow"">Sprinklr Publisher</a>","Microsoft",50,FALSE,FALSE,NA,NA
"“We need all different kinds of people to build products for all different kinds of customers.”

Microsoft's Dona S… https://t.co/xAPqPRcPRP",FALSE,269,NA,2020-02-28 01:30:00,TRUE,NA,"1233202658862870528",NA,"<a href=""https://prod2.sprinklr.com"" rel=""nofollow"">Sprinklr Publisher</a>","Microsoft",60,FALSE,FALSE,NA,NA
"Microsoft's Craig Cincotta, a senior director of communications, decided to be open and share his mental health exp… https://t.co/AWitMm2hfK",FALSE,167,NA,2020-02-27 23:55:00,TRUE,NA,"1233178751975985152",NA,"<a href=""https://prod2.sprinklr.com"" rel=""nofollow"">Sprinklr Publisher</a>","Microsoft",35,FALSE,FALSE,NA,NA
"Half the world’s population lives within 200 kilometers of the ocean. 

That’s why we’re going deep with this exper… https://t.co/orhWBfE1s6",FALSE,243,NA,2020-02-27 22:35:00,TRUE,NA,"1233158618519867393",NA,"<a href=""https://prod2.sprinklr.com"" rel=""nofollow"">Sprinklr Publisher</a>","Microsoft",55,FALSE,FALSE,NA,NA
"Even from his early beginnings in football, Phillip Hale had the tools of preparation, vision and drive. <U+0001F3C8>

Now, he… https://t.co/fs4mgBSRBI",FALSE,104,NA,2020-02-27 20:10:00,TRUE,NA,"1233122128146436096",NA,"<a href=""https://prod2.sprinklr.com"" rel=""nofollow"">Sprinklr Publisher</a>","Microsoft",22,FALSE,FALSE,NA,NA
"""There’s this incredible responsibility to keep this language alive, to keep our ceremonies alive, to keep our danc… https://t.co/3D8Z9b1A1P",FALSE,135,NA,2020-02-27 01:15:00,TRUE,NA,"1232836496652218370",NA,"<a href=""https://prod2.sprinklr.com"" rel=""nofollow"">Sprinklr Publisher</a>","Microsoft",29,FALSE,FALSE,NA,NA
"“We need all different kinds of people to build products for all different kinds of customers.”

Microsoft's Dona S… https://t.co/QS1Kd8KJrQ",FALSE,227,NA,2020-02-26 22:15:00,TRUE,NA,"1232791198064050176",NA,"<a href=""https://prod2.sprinklr.com"" rel=""nofollow"">Sprinklr Publisher</a>","Microsoft",58,FALSE,FALSE,NA,NA
"In partnership with DigiKids, we're empowering children to pursue #STEM with an introduction to coding. <U+0001F4BB>

Here's h… https://t.co/vGVmNSqWHS",FALSE,197,NA,2020-02-26 19:35:00,TRUE,NA,"1232750932150095872",NA,"<a href=""https://prod2.sprinklr.com"" rel=""nofollow"">Sprinklr Publisher</a>","Microsoft",52,FALSE,FALSE,NA,NA
"Microsoft's Khulile Vilakazi-Ofosu is taking on the lack of representation in children's toys with the creation of… https://t.co/RFOrODvaEt",FALSE,113,NA,2020-02-26 18:35:00,TRUE,NA,"1232735833008082947",NA,"<a href=""https://prod2.sprinklr.com"" rel=""nofollow"">Sprinklr Publisher</a>","Microsoft",20,FALSE,FALSE,NA,NA
"Quantum computing is helping us plant a more sustainable future. <U+0001F331> 

Watch the first episode of #QuantumImpact now:… https://t.co/ZDId6C2j9R",FALSE,288,NA,2020-02-26 02:45:19,TRUE,NA,"1232496836415385600",NA,"<a href=""https://prod2.sprinklr.com"" rel=""nofollow"">Sprinklr Publisher</a>","Microsoft",78,FALSE,FALSE,NA,NA
"Making things better for people with disabilities turns out to make things better for everyone.

Learn about Angela… https://t.co/BlsnNhAKHw",FALSE,168,NA,2020-02-26 00:45:00,TRUE,NA,"1232466559609659393",NA,"<a href=""https://prod2.sprinklr.com"" rel=""nofollow"">Sprinklr Publisher</a>","Microsoft",40,FALSE,FALSE,NA,NA
"Planet-wide issues require solutions on a planetary scale. <U+0001F30E>

Here's how technology can help:… https://t.co/sJDctNCJ94",FALSE,168,NA,2020-02-25 22:15:25,TRUE,NA,"1232428913856479232",NA,"<a href=""https://prod2.sprinklr.com"" rel=""nofollow"">Sprinklr Publisher</a>","Microsoft",43,FALSE,FALSE,NA,NA
"<U+2695><U+FE0F> A mobile health clinic
<U+0001F371> A digitally transformed restaurant
<U+0001F3EB> A connected classroom

Check out the incredible th… https://t.co/fcGvn4hSul",FALSE,133,NA,2020-02-25 19:45:00,TRUE,NA,"1232391062280429570",NA,"<a href=""https://prod2.sprinklr.com"" rel=""nofollow"">Sprinklr Publisher</a>","Microsoft",28,FALSE,FALSE,NA,NA
"“We need all different kinds of people to build products for all different kinds of customers.”

Microsoft's Dona S… https://t.co/BsgR6hFaTm",FALSE,201,NA,2020-02-25 18:45:00,TRUE,NA,"1232375961246629894",NA,"<a href=""https://prod2.sprinklr.com"" rel=""nofollow"">Sprinklr Publisher</a>","Microsoft",36,FALSE,FALSE,NA,NA
"RT @CNNBusiness: Microsoft hopes its new election security system, ElectionGuard, can help fix America's elections and bring back trust in…",FALSE,0,NA,2020-02-25 00:15:00,FALSE,NA,"1232096620415791104",NA,"<a href=""https://prod2.sprinklr.com"" rel=""nofollow"">Sprinklr Publisher</a>","Microsoft",82,TRUE,FALSE,NA,NA
"Their goal: make every pup feel at home. <U+0001F415><U+0001F43E>

Meet the dog loving daughter-father duo behind Dogtopia: https://t.co/m047IWIcQe #Office365",FALSE,147,NA,2020-02-24 23:30:00,FALSE,NA,"1232085297422381056",NA,"<a href=""https://prod2.sprinklr.com"" rel=""nofollow"">Sprinklr Publisher</a>","Microsoft",32,FALSE,FALSE,NA,NA
"RT @Xbox: Power + speed + compatibility = Xbox Series X

12 teraflops and so much more. Discover what the next generation of gaming means t…",FALSE,0,NA,2020-02-24 22:12:05,FALSE,NA,"1232065688027582464",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Microsoft",7655,TRUE,FALSE,NA,NA
"Quantum computing is helping us plant a more sustainable future. <U+0001F331> 

Watch the first episode of #QuantumImpact now:… https://t.co/eV6Wx1BFuu",FALSE,329,NA,2020-02-24 20:15:18,TRUE,NA,"1232036300812963840",NA,"<a href=""https://prod2.sprinklr.com"" rel=""nofollow"">Sprinklr Publisher</a>","Microsoft",90,FALSE,FALSE,NA,NA
"RT @Microsoft365: #Word, @MSExcel, @PowerPoint in one app. The new Office app is now available for Android and iOS. Download it now: https:…",FALSE,0,NA,2020-02-24 18:23:21,FALSE,NA,"1232008125869281281",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Microsoft",131,TRUE,FALSE,NA,NA
"Sometimes, all it takes is one person to believe in us. 

Learn how former student and current Microsoft employee I… https://t.co/GjaPrX5wDR",FALSE,125,NA,2020-02-21 22:15:00,TRUE,NA,"1230979257863725064",NA,"<a href=""https://prod2.sprinklr.com"" rel=""nofollow"">Sprinklr Publisher</a>","Microsoft",32,FALSE,FALSE,NA,NA
"Whether it’s by saving lives, protecting the marine environment or fostering the talent of up-and-coming experts in… https://t.co/MRSA3rmXxt",FALSE,216,NA,2020-02-21 19:40:00,TRUE,NA,"1230940251025264640",NA,"<a href=""https://prod2.sprinklr.com"" rel=""nofollow"">Sprinklr Publisher</a>","Microsoft",63,FALSE,FALSE,NA,NA
"Quantum computing is helping us plant a more sustainable future. <U+0001F331> 

Watch the first episode of #QuantumImpact now:… https://t.co/4VgJjVPRE1",FALSE,433,NA,2020-02-21 18:20:18,TRUE,NA,"1230920196921200645",NA,"<a href=""https://prod2.sprinklr.com"" rel=""nofollow"">Sprinklr Publisher</a>","Microsoft",116,FALSE,FALSE,NA,NA
"The future belongs to the building blocks of #DNA. <U+0001F9EC>

Learn about the next living software revolution:… https://t.co/P4pvk9lF4O",FALSE,190,NA,2020-02-20 22:30:24,TRUE,NA,"1230620745421774856",NA,"<a href=""https://prod2.sprinklr.com"" rel=""nofollow"">Sprinklr Publisher</a>","Microsoft",57,FALSE,FALSE,NA,NA
"With her side business, The Mom Economy, Microsoft's Brittany Valdes is rewriting the narrative about working mothe… https://t.co/JwHyl26tkF",FALSE,125,NA,2020-02-20 19:15:00,TRUE,NA,"1230571572655685633",NA,"<a href=""https://prod2.sprinklr.com"" rel=""nofollow"">Sprinklr Publisher</a>","Microsoft",31,FALSE,FALSE,NA,NA
"RT @satyanadella: Every organization in Mexico has an unprecedented opportunity to use digital technology to innovate and grow, and today w…",FALSE,0,NA,2020-02-20 17:59:26,FALSE,NA,"1230552555777773568",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Microsoft",435,TRUE,FALSE,NA,NA
"A tiny piece of glass will fundamentally change the way we think about, store and use #data. 

Learn more:… https://t.co/WjuALegZG3",FALSE,409,NA,2020-02-20 01:30:24,TRUE,NA,"1230303657012473856",NA,"<a href=""https://prod2.sprinklr.com"" rel=""nofollow"">Sprinklr Publisher</a>","Microsoft",117,FALSE,FALSE,NA,NA
"RT @krystasvore: As quantum computing advances, so does its potential to solve the world's toughest challenges. Julie Love and I will unpac…",FALSE,0,NA,2020-02-19 22:53:18,FALSE,NA,"1230264123239174145",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Microsoft",123,TRUE,FALSE,NA,NA
"New advances in #quantum computing may hold the solutions to some of the world's most pressing issues. 

Explore ou… https://t.co/logy8clZpa",FALSE,314,NA,2020-02-19 21:41:36,TRUE,NA,"1230246076541743104",NA,"<a href=""https://prod2.sprinklr.com"" rel=""nofollow"">Sprinklr Publisher</a>","Microsoft",96,FALSE,FALSE,NA,NA
"More than 1 billion people in the world today need assistive technology, but only 1 in 10 have access to the produc… https://t.co/SCoyniaskY",FALSE,174,NA,2020-02-19 20:30:00,TRUE,NA,"1230228058675740677",NA,"<a href=""https://prod2.sprinklr.com"" rel=""nofollow"">Sprinklr Publisher</a>","Microsoft",41,FALSE,FALSE,NA,NA
"RT @Microsoft365: It's finally here! The new Office app is now available for Android and iOS. Learn more: https://t.co/mqAx9yzSCc",FALSE,0,NA,2020-02-19 19:20:36,FALSE,NA,"1230210595556737024",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Microsoft",458,TRUE,FALSE,NA,NA
"With the power of #AI, @NOAAFisheriesAK is working to save ice seals and beluga whales from extinction. <U+0001F433>

Dive in:… https://t.co/XxmrtsBPwL",FALSE,231,NA,2020-02-19 18:15:22,TRUE,NA,"1230194177738182662",NA,"<a href=""https://prod2.sprinklr.com"" rel=""nofollow"">Sprinklr Publisher</a>","Microsoft",69,FALSE,FALSE,NA,NA
"Quantum solutions deliver astonishing innovation and impact on a global scale.

This is #QuantumImpact, a brand new… https://t.co/ANcYPpWpCy",FALSE,345,NA,2020-02-19 01:30:16,TRUE,NA,"1229941235873439744",NA,"<a href=""https://prod2.sprinklr.com"" rel=""nofollow"">Sprinklr Publisher</a>","Microsoft",105,FALSE,FALSE,NA,NA
"A tiny piece of glass will fundamentally change the way we think about, store and use #data. 

Learn more:… https://t.co/iAsrnEiarr",FALSE,495,NA,2020-02-18 23:00:26,TRUE,NA,"1229903528308682754",NA,"<a href=""https://prod2.sprinklr.com"" rel=""nofollow"">Sprinklr Publisher</a>","Microsoft",140,FALSE,FALSE,NA,NA
"""Let every Black History Month be an opportunity to understand a little more, to be more connected and to deepen ou… https://t.co/ysFPb4a9ZJ",FALSE,162,NA,2020-02-18 22:20:00,TRUE,NA,"1229893353006936064",NA,"<a href=""https://prod2.sprinklr.com"" rel=""nofollow"">Sprinklr Publisher</a>","Microsoft",40,FALSE,FALSE,NA,NA
"Screenshot.
Circle all that apply.
Tweet and tag your #Valentine.

#HappyValentinesDay https://t.co/YSOishFXqP",FALSE,145,NA,2020-02-14 22:30:02,FALSE,NA,"1228446326968508416",NA,"<a href=""https://prod2.sprinklr.com"" rel=""nofollow"">Sprinklr Publisher</a>","Microsoft",38,FALSE,FALSE,NA,NA
"""My life has given me a special lens for people marginalized by the intersection of race, gender, class, and disabi… https://t.co/B8DJzr2lfF",FALSE,137,NA,2020-02-14 20:30:00,TRUE,NA,"1228416119544958976",NA,"<a href=""https://prod2.sprinklr.com"" rel=""nofollow"">Sprinklr Publisher</a>","Microsoft",35,FALSE,FALSE,NA,NA
"https://t.co/yVtipCYfuU",FALSE,198,"Microsoft",2020-02-14 17:26:26,FALSE,"1228369919294595073","1228369924499767298","74286565","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Microsoft",27,FALSE,FALSE,NA,NA
"https://t.co/EkonpqnbYT",FALSE,294,"Microsoft",2020-02-14 17:26:25,FALSE,"1228369914257297410","1228369919294595073","74286565","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Microsoft",41,FALSE,FALSE,NA,NA
".@Outlook https://t.co/4M4v9Y64yr",FALSE,206,"Microsoft",2020-02-14 17:26:24,FALSE,"1228369909328965632","1228369914257297410","74286565","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Microsoft",29,FALSE,FALSE,NA,NA
"https://t.co/FP7Km9Mni6",FALSE,226,"Microsoft",2020-02-14 17:26:23,FALSE,"1228369904820092928","1228369909328965632","74286565","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Microsoft",37,FALSE,FALSE,NA,NA
"https://t.co/tmWr2ToxdO",FALSE,318,"Microsoft",2020-02-14 17:26:21,FALSE,"1228369900218933248","1228369904820092928","74286565","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Microsoft",47,FALSE,FALSE,NA,NA
"https://t.co/xk1MGiIs0V",FALSE,177,"Microsoft",2020-02-14 17:26:20,FALSE,"1228369895278071810","1228369900218933248","74286565","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Microsoft",24,FALSE,FALSE,NA,NA
"https://t.co/cW8CWK9twy",FALSE,222,"Microsoft",2020-02-14 17:26:19,FALSE,"1228369890328731649","1228369895278071810","74286565","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Microsoft",35,FALSE,FALSE,NA,NA
"https://t.co/ciwRlSiWdb",FALSE,1564,"Microsoft",2020-02-14 17:26:18,FALSE,"1228369885111050241","1228369890328731649","74286565","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Microsoft",430,FALSE,FALSE,NA,NA
"Microsoft #Valentines, a thread:",FALSE,765,NA,2020-02-14 17:26:17,FALSE,NA,"1228369885111050241",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Microsoft",238,FALSE,FALSE,NA,NA
"What if we could talk to plants? That's exactly the question Project Florence explores.<U+0001F331>

Dig in:… https://t.co/QGYBWVH8SH",FALSE,160,NA,2020-02-14 00:30:24,TRUE,NA,"1228114232547381248",NA,"<a href=""https://prod2.sprinklr.com"" rel=""nofollow"">Sprinklr Publisher</a>","Microsoft",41,FALSE,FALSE,NA,NA
"Technology brings people together.<U+0001F30E>

That's why it's so important that everyone has access to its benefits: https://t.co/lw9tg8VsCD",FALSE,157,NA,2020-02-13 22:00:00,FALSE,NA,"1228076381592080386",NA,"<a href=""https://prod2.sprinklr.com"" rel=""nofollow"">Sprinklr Publisher</a>","Microsoft",36,FALSE,FALSE,NA,NA
"23-year-old teacher Grace Nshimiyumukiza, Microsoft Philanthropies and the UNHCR are teaming up to deliver future-r… https://t.co/mi6sjcL7YH",FALSE,128,NA,2020-02-13 20:15:00,TRUE,NA,"1228049956285681670",NA,"<a href=""https://prod2.sprinklr.com"" rel=""nofollow"">Sprinklr Publisher</a>","Microsoft",26,FALSE,FALSE,NA,NA
"RT @MSFTAdvertising: .@Kroger’s retail media business — Kroger Precision Marketing — adopted the Microsoft @PromoteIQ platform to measure t…",FALSE,0,NA,2020-02-13 19:05:32,FALSE,NA,"1228032476351590400",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Microsoft",27,TRUE,FALSE,NA,NA
"#AI is giving people the chance to explore a #historic world heritage site - without having to visit. <U+0001F5FA><U+FE0F>

Learn mor… https://t.co/HUAVAaGz3k",FALSE,279,NA,2020-02-13 00:35:25,TRUE,NA,"1227753106257186817",NA,"<a href=""https://prod2.sprinklr.com"" rel=""nofollow"">Sprinklr Publisher</a>","Microsoft",71,FALSE,FALSE,NA,NA
"To kick off #BlackHistoryMonth, Microsoft executives and leaders, award winners and chapter members from the Blacks… https://t.co/1rfBTtcdsc",FALSE,135,NA,2020-02-12 21:35:00,TRUE,NA,"1227707701272203273",NA,"<a href=""https://prod2.sprinklr.com"" rel=""nofollow"">Sprinklr Publisher</a>","Microsoft",32,FALSE,FALSE,NA,NA
"From elephants <U+0001F418> to owls <U+0001F989>, #MicrosoftAI is helping to track endangered species: https://t.co/lGHpuw3xsf https://t.co/V0TuR0wJFT",FALSE,242,NA,2020-02-12 19:50:36,FALSE,NA,"1227681427950620672",NA,"<a href=""https://prod2.sprinklr.com"" rel=""nofollow"">Sprinklr Publisher</a>","Microsoft",55,FALSE,FALSE,NA,NA
"RT @satyanadella: The new language model our teams built is the largest and most powerful one ever created – a milestone with the promise t…",FALSE,0,NA,2020-02-12 17:47:08,FALSE,NA,"1227650358253477888",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Microsoft",473,TRUE,FALSE,NA,NA
"On #WomenInScience Day, we celebrate women exploring new frontiers in #STEM and changing the world for the better. <U+0001F469><U+200D><U+0001F52C><U+0001F469><U+200D><U+0001F4BB><U+0001F469><U+200D><U+2695><U+FE0F><U+0001F469><U+200D><U+0001F680>",FALSE,241,NA,2020-02-12 00:35:00,FALSE,NA,"1227390611625533443",NA,"<a href=""https://prod2.sprinklr.com"" rel=""nofollow"">Sprinklr Publisher</a>","Microsoft",45,FALSE,FALSE,NA,NA
"RT @MicrosoftASIA: How can we stay safe from online threats and #cybercrime all year-round? Read our #SaferInternetDay tips. https://t.co/8…",FALSE,0,NA,2020-02-12 00:15:00,FALSE,NA,"1227385578259439617",NA,"<a href=""https://prod2.sprinklr.com"" rel=""nofollow"">Sprinklr Publisher</a>","Microsoft",29,TRUE,FALSE,NA,NA
"Happy #NationalInventorsDay<U+0001F4A1> Keep dreaming big.",FALSE,269,NA,2020-02-11 23:05:00,FALSE,NA,"1227367962115481601",NA,"<a href=""https://prod2.sprinklr.com"" rel=""nofollow"">Sprinklr Publisher</a>","Microsoft",64,FALSE,FALSE,NA,NA
"RT @MicrosoftEU: There's nothing to lose and so much to gain by getting more #WomenInScience - Together we can inspire more girls across #E…",FALSE,0,NA,2020-02-11 21:47:26,FALSE,NA,"1227348444412407810",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Microsoft",15,TRUE,FALSE,NA,NA
"RT @XboxWire: In support of #SaferInternetDay, we gathered the top five tips from the #Xbox Ambassadors community to help you stay safe whi…",FALSE,0,NA,2020-02-11 20:05:00,FALSE,NA,"1227322664093655043",NA,"<a href=""https://prod2.sprinklr.com"" rel=""nofollow"">Sprinklr Publisher</a>","Microsoft",87,TRUE,FALSE,NA,NA
"From elephants <U+0001F418> to owls <U+0001F989>, #MicrosoftAI is helping to track endangered species: https://t.co/ULvYTjFYLI https://t.co/Bw4UJjjNHF",FALSE,145,NA,2020-02-11 19:35:41,FALSE,NA,"1227315288691048450",NA,"<a href=""https://prod2.sprinklr.com"" rel=""nofollow"">Sprinklr Publisher</a>","Microsoft",43,FALSE,FALSE,NA,NA
"The world is generating more #data than we can store. 

But the storage solution may lie within a tiny piece of gla… https://t.co/TuL8i25kOn",FALSE,340,NA,2020-02-11 01:00:00,TRUE,NA,"1227034516172218368",NA,"<a href=""https://prod2.sprinklr.com"" rel=""nofollow"">Sprinklr Publisher</a>","Microsoft",98,FALSE,FALSE,NA,NA
"""It is only when we empower everyone to realize their full potential – no matter their circumstances – that we reac… https://t.co/gKEDpgY3u0",FALSE,642,NA,2020-02-10 21:35:00,TRUE,NA,"1226982925171859456",NA,"<a href=""https://prod2.sprinklr.com"" rel=""nofollow"">Sprinklr Publisher</a>","Microsoft",119,FALSE,FALSE,NA,NA
